customer_id,customer_name,customer_tier,customer_region,email_address,account_created_date
975,Customer 00975 Inc,Gold ,APAC,user_975@enterprise15.com,2024-05-08
976,Customer 00976 Inc,Platinum,LATAM,user_976@enterprise16.com,2024-07-05
977, Customer 00977 Inc ,Standard,NORTH_AMERICA,user_977@enterprise17.com,2024-01-22
978,Customer 00978 Inc, SILVER,EMEA,user_978@enterprise18.com,2024-10-29
979,Customer 00979 Inc, GOLD,APAC,user_979@enterprise19.com,2024-10-27
980,Customer 00980 Inc,platinum,LATAM,user_980@enterprise20.com,2024-02-06
981,Customer 00981 Inc,standard,NORTH_AMERICA,user_981@enterprise21.com,2024-03-21
982,Customer 00982 Inc,SILVER,EMEA,user_982@enterprise22.com,2024-11-25
983,Customer 00983 Inc,GOLD,APAC,user_983@enterprise23.com,2024-07-29
984,Customer 00984 Inc,platinum,LATAM,user_984@enterprise24.com,2024-12-18
985,Customer 00985 Inc,standard,NORTH_AMERICA,user_985@enterprise25.com,2024-09-02
986, Customer 00986 Inc ,silver,EMEA,user_986@enterprise26.com,2024-04-20
987,Customer 00987 Inc,gold,APAC,user_987@enterprise27.com,2024-11-05
988,Customer 00988 Inc,platinum,LATAM,user_988@enterprise28.com,2024-10-19
989,Customer 00989 Inc,standard,NORTH_AMERICA,user_989@enterprise29.com,2024-08-13
990,Customer 00990 Inc,SILVER,EMEA,user_990@enterprise30.com,2024-12-25
991,Customer 00991 Inc,GOLD,APAC,user_991@enterprise31.com,2024-01-07
992,Customer 00992 Inc,Platinum,LATAM,user_992@enterprise32.com,2024-09-23
993,Customer 00993 Inc,standard,NORTH_AMERICA,user_993@enterprise33.com,2024-12-14
994,Customer 00994 Inc,Silver,EMEA,user_994@enterprise34.com,2024-05-12
995,Customer 00995 Inc, GOLD,APAC,user_995@enterprise35.com,2024-10-03
996,Customer 00996 Inc,Platinum,LATAM,user_996@enterprise36.com,2024-11-13
997, Customer 00997 Inc ,standard,NORTH_AMERICA,user_997@enterprise37.com,2024-03-18
998,Customer 00998 Inc,silver,EMEA,user_998@enterprise38.com,2024-03-10
999,Customer 00999 Inc,Gold ,APAC,user_999@enterprise39.com,2024-12-20
1000,Customer 01000 Inc,Platinum,LATAM,user_1000@enterprise0.com,2024-06-26
606,Customer 00606 Inc,silver,EMEA,user_606@enterprise6.com,2024-08-14
246,Customer 00246 Inc,silver,EMEA,user_246@enterprise6.com,2024-06-19
614,Customer 00614 Inc,Silver,EMEA,user_614@enterprise14.com,2024-05-13
726,Customer 00726 Inc,Silver,EMEA,user_726@enterprise6.com,2024-07-11
794,Customer 00794 Inc, SILVER,EMEA,user_794@enterprise34.com,2024-11-25
919,Customer 00919 Inc,gold,APAC,user_919@enterprise39.com,2024-02-01
497, Customer 00497 Inc ,standard,NORTH_AMERICA,user_497@enterprise17.com,2024-07-08
380,Customer 00380 Inc,PLATINUM,LATAM,user_380@enterprise20.com,2024-07-08
759, Customer 00759 Inc ,GOLD,APAC,user_759@enterprise39.com,2024-11-19
234,Customer 00234 Inc, SILVER,EMEA,user_234@enterprise34.com,2024-05-12
670,Customer 00670 Inc,silver,EMEA,user_670@enterprise30.com,2024-12-16
294,Customer 00294 Inc,Silver,EMEA,user_294@enterprise14.com,2024-03-03
490, Customer 00490 Inc ,silver,EMEA,user_490@enterprise10.com,2024-11-07
716,Customer 00716 Inc,Platinum,LATAM,user_716@enterprise36.com,2024-09-28
326,Customer 00326 Inc,Silver,EMEA,user_326@enterprise6.com,2024-10-30
