order_id,customer_id,channel_id,order_date,order_priority,payment_method,order_total_lines,order_net_revenue
13083,84,3,2025/05/10,3-NORMAL,WIRE_TRANSFER,3,17638.79
13084,85,4,2025/04/15,2-HIGH,CORPORATE_INVOICE,7,30378.14
13085,86,5,2025-06-16,4-LOW,CORPORATE_INVOICE,3,7226.4
13086,87,1,2025-04-20,1-URGENT,CREDIT_CARD,7,45967.53
13087,88,2,2025-03-01,1-URGENT,CREDIT_CARD,6,21208.46
13088,89,3,2025-06-17,1-URGENT,CORPORATE_INVOICE,3,9411.55
13089,90,4,2025-04-19,1-URGENT,CREDIT_CARD,6,13711.44
13090,91,5,2025-04-16,2-HIGH,WIRE_TRANSFER,6,29040.77
13091,92,1,2025-05-02,4-LOW,WIRE_TRANSFER,5,12629.69
13092,93,2,2025-01-21,1-URGENT,CREDIT_CARD,5,21608.35
13093,94,3,2025-06-18,1-URGENT,WIRE_TRANSFER,6,30618.2
13094,95,4,2025-05-30,1-URGENT,CORPORATE_INVOICE,5,21113.23
13095,96,5,2025-01-21,4-LOW,WIRE_TRANSFER,4,21529.21
13096,97,1,2025-01-13,3-NORMAL,CREDIT_CARD,7,37466.04
13097,98,2,2025-01-07,3-NORMAL,CORPORATE_INVOICE,4,11792.24
13098,99,3,2025/06/20,3-NORMAL,CORPORATE_INVOICE,5,25105.61
13099,100,4,2025-02-09,1-URGENT,CORPORATE_INVOICE,6,21997.74
13100,101,5,2025/01/27,4-LOW,CREDIT_CARD,7,34529.33
13101,102,1,2025-01-24,4-LOW,WIRE_TRANSFER,4,23578.35
13102,103,2,2025-01-07,1-URGENT,WIRE_TRANSFER,6,31362.48
13103,104,3,2025-02-16,3-NORMAL,CREDIT_CARD,4,12703.8
13104,105,4,2025-03-11,4-LOW,CORPORATE_INVOICE,3,6883.28
13105,106,5,2025-01-13,4-LOW,CORPORATE_INVOICE,3,7894.68
13106,107,1,2025-03-27,1-URGENT,CORPORATE_INVOICE,5,31634.06
13107,108,2,2025-03-05,1-URGENT,CREDIT_CARD,7,13693.98
13108,109,3,2025-03-07,4-LOW,WIRE_TRANSFER,4,8392.09
13109,110,4,2025/05/06,2-HIGH,CORPORATE_INVOICE,6,31388.16
13110,111,5,2025-04-13,3-NORMAL,WIRE_TRANSFER,4,23283.84
13111,112,1,2025-02-22,4-LOW,CORPORATE_INVOICE,4,23843.89
13112,113,2,2025-04-29,2-HIGH,CREDIT_CARD,3,5078.4
13113,114,3,2025/05/28,2-HIGH,CREDIT_CARD,4,11110.74
13114,115,4,2025-05-08,2-HIGH,CORPORATE_INVOICE,7,22821.7
13115,116,5,2025-01-13,3-NORMAL,CREDIT_CARD,4,27187.69
13116,117,1,2025-04-08,4-LOW,CORPORATE_INVOICE,6,38438.85
13117,118,2,2025-01-21,2-HIGH,WIRE_TRANSFER,6,24975.95
13118,119,3,2025-05-01,3-NORMAL,WIRE_TRANSFER,6,18498.81
13119,120,4,2025/02/26,4-LOW,WIRE_TRANSFER,4,19369.29
13120,121,5,2025-02-10,3-NORMAL,WIRE_TRANSFER,5,23090.74
13121,122,1,2025-05-09,4-LOW,CORPORATE_INVOICE,7,39215.26
13122,123,2,2025-04-01,2-HIGH,WIRE_TRANSFER,3,10524.22
13123,124,3,2025-04-16,4-LOW,CORPORATE_INVOICE,3,5479.26
13124,125,4,2025-01-29,2-HIGH,CORPORATE_INVOICE,3,8249.26
13125,126,5,2025-06-25,2-HIGH,CORPORATE_INVOICE,6,20583.24
13126,127,1,2025-05-24,2-HIGH,CREDIT_CARD,6,26619.32
13127,128,2,2025-04-06,1-URGENT,WIRE_TRANSFER,5,21932.3
13128,129,3,2025-01-01,4-LOW,WIRE_TRANSFER,3,10141.83
13129,130,4,2025-03-22,1-URGENT,CREDIT_CARD,3,3855.98
13130,131,5,2025-03-20,3-NORMAL,CREDIT_CARD,6,32634.47
13131,132,1,2025-01-31,2-HIGH,CORPORATE_INVOICE,4,32597.42
13132,133,2,2025-01-03,2-HIGH,CORPORATE_INVOICE,3,18503.97
13133,134,3,2025-04-17,3-NORMAL,CREDIT_CARD,7,31721.27
13134,135,4,2025-06-30,1-URGENT,CORPORATE_INVOICE,6,20799.92
13135,136,5,2025-01-01,3-NORMAL,CREDIT_CARD,6,15497.4
13136,137,1,2025-04-27,3-NORMAL,WIRE_TRANSFER,5,19902.38
13137,138,2,2025-02-08,3-NORMAL,CREDIT_CARD,5,19543.07
13138,139,3,2025-05-07,2-HIGH,CREDIT_CARD,5,27522.99
13139,140,4,2025-03-14,1-URGENT,WIRE_TRANSFER,4,16340.82
13140,141,5,2025-01-18,3-NORMAL,CREDIT_CARD,4,17365.93
13141,142,1,2025-04-14,3-NORMAL,WIRE_TRANSFER,6,16697.96
13142,143,2,2025/05/15,1-URGENT,WIRE_TRANSFER,4,18036.62
13143,144,3,2025/03/19,3-NORMAL,CREDIT_CARD,7,23553.69
13144,145,4,2025/02/02,4-LOW,WIRE_TRANSFER,6,25751.8
13145,146,5,2025-06-08,2-HIGH,CORPORATE_INVOICE,5,24464.79
13146,147,1,2025-03-29,2-HIGH,CORPORATE_INVOICE,6,33278.77
13147,148,2,2025-04-04,2-HIGH,WIRE_TRANSFER,4,8092.74
13148,149,3,2025-06-24,1-URGENT,WIRE_TRANSFER,7,32953.41
13149,150,4,2025-05-23,4-LOW,CREDIT_CARD,7,20113.8
13150,151,5,2025-03-25,2-HIGH,CORPORATE_INVOICE,4,5838.56
13151,152,1,2025-03-03,1-URGENT,CREDIT_CARD,5,12870.54
13152,153,2,2025-01-13,1-URGENT,CREDIT_CARD,4,17666.53
13153,154,3,2025-04-28,1-URGENT,CREDIT_CARD,5,10940.82
13154,155,4,2025-01-30,4-LOW,CORPORATE_INVOICE,6,33686.0
13155,156,5,2025-01-05,3-NORMAL,WIRE_TRANSFER,5,23217.32
13156,157,1,2025-02-15,4-LOW,CORPORATE_INVOICE,4,15774.9
13157,158,2,2025-03-23,1-URGENT,WIRE_TRANSFER,7,19069.47
13158,159,3,2025/05/27,3-NORMAL,CREDIT_CARD,7,23872.24
13159,160,4,2025-01-05,4-LOW,WIRE_TRANSFER,7,24662.48
13160,161,5,2025-06-13,1-URGENT,WIRE_TRANSFER,4,20040.09
13161,162,1,2025-04-06,2-HIGH,WIRE_TRANSFER,5,3069.22
13162,163,2,2025/06/16,3-NORMAL,CREDIT_CARD,3,11825.74
13163,164,3,2025-05-18,2-HIGH,WIRE_TRANSFER,7,30003.18
13164,165,4,2025-01-27,2-HIGH,WIRE_TRANSFER,6,26998.09
13165,166,5,2025-01-03,2-HIGH,CORPORATE_INVOICE,3,6095.15
13166,167,1,2025-03-02,4-LOW,WIRE_TRANSFER,3,14160.39
13167,168,2,2025-06-26,1-URGENT,WIRE_TRANSFER,3,4392.66
13168,169,3,2025-03-01,2-HIGH,CREDIT_CARD,3,17666.52
13169,170,4,2025-01-19,4-LOW,WIRE_TRANSFER,6,15816.81
13170,171,5,2025-04-24,4-LOW,CREDIT_CARD,5,14773.12
13171,172,1,2025-06-01,2-HIGH,WIRE_TRANSFER,5,10671.5
13172,173,2,2025/01/15,3-NORMAL,CORPORATE_INVOICE,7,35363.64
13173,174,3,2025-01-30,4-LOW,WIRE_TRANSFER,3,7142.87
13174,175,4,2025-05-22,3-NORMAL,CORPORATE_INVOICE,4,8873.9
13175,176,5,2025/05/27,2-HIGH,CORPORATE_INVOICE,4,17225.36
13176,177,1,2025-05-25,2-HIGH,CREDIT_CARD,5,13810.39
13177,178,2,2025-03-07,1-URGENT,CREDIT_CARD,3,9513.29
13178,179,3,2025-02-17,1-URGENT,WIRE_TRANSFER,4,9947.72
13179,180,4,2025-01-23,3-NORMAL,CREDIT_CARD,7,14091.74
13180,181,5,2025-05-26,3-NORMAL,WIRE_TRANSFER,7,13498.82
13181,182,1,2025/05/04,3-NORMAL,CREDIT_CARD,5,20649.29
13182,183,2,2025-03-31,1-URGENT,WIRE_TRANSFER,5,13335.07
13183,184,3,2025-02-09,4-LOW,CREDIT_CARD,6,23644.23
13184,185,4,2025-02-12,2-HIGH,CORPORATE_INVOICE,6,30684.1
13185,186,5,2025-03-20,3-NORMAL,CORPORATE_INVOICE,4,21800.79
13186,187,1,2025-02-16,1-URGENT,WIRE_TRANSFER,5,8474.38
13187,188,2,2025-03-03,3-NORMAL,CORPORATE_INVOICE,6,20963.46
13188,189,3,2025-03-10,3-NORMAL,WIRE_TRANSFER,6,14320.49
13189,190,4,2025-01-08,3-NORMAL,WIRE_TRANSFER,3,14125.39
13190,191,5,2025-06-17,4-LOW,CORPORATE_INVOICE,3,12353.83
13191,192,1,2025-06-05,4-LOW,CORPORATE_INVOICE,6,18777.78
13192,193,2,2025-02-07,3-NORMAL,CORPORATE_INVOICE,5,20723.64
13193,194,3,2025-05-25,4-LOW,CREDIT_CARD,4,20598.68
13194,195,4,2025-01-13,4-LOW,CORPORATE_INVOICE,5,22747.38
13195,196,5,2025-02-01,2-HIGH,WIRE_TRANSFER,6,20941.93
13196,197,1,2025-05-13,1-URGENT,CREDIT_CARD,7,30335.88
13197,198,2,2025-02-07,4-LOW,CREDIT_CARD,7,33172.17
13198,199,3,2025-03-02,2-HIGH,CORPORATE_INVOICE,5,17462.61
13199,200,4,2025-04-02,3-NORMAL,CORPORATE_INVOICE,3,11634.31
13200,201,5,2025/02/25,2-HIGH,CORPORATE_INVOICE,6,28982.03
13201,202,1,2025-04-03,2-HIGH,CREDIT_CARD,4,12693.7
13202,203,2,2025-02-21,3-NORMAL,WIRE_TRANSFER,5,19872.46
13203,204,3,2025-01-03,1-URGENT,WIRE_TRANSFER,7,24535.26
13204,205,4,2025-02-09,3-NORMAL,CORPORATE_INVOICE,3,7369.17
13205,206,5,2025-04-22,2-HIGH,WIRE_TRANSFER,4,21418.88
13206,207,1,2025-04-30,4-LOW,WIRE_TRANSFER,4,11425.16
13207,208,2,2025-04-05,4-LOW,WIRE_TRANSFER,3,9603.35
13208,209,3,2025-06-15,3-NORMAL,WIRE_TRANSFER,5,28577.34
13209,210,4,2025-01-28,2-HIGH,CORPORATE_INVOICE,6,18768.37
13210,211,5,2025-04-17,1-URGENT,CREDIT_CARD,6,18817.11
13211,212,1,2025-05-02,4-LOW,CORPORATE_INVOICE,3,13707.43
13212,213,2,2025-06-14,2-HIGH,CORPORATE_INVOICE,6,37128.46
13213,214,3,2025-01-09,4-LOW,CREDIT_CARD,7,35275.15
13214,215,4,2025-06-22,3-NORMAL,CREDIT_CARD,7,26777.44
13215,216,5,2025-06-29,4-LOW,CORPORATE_INVOICE,5,34699.15
13216,217,1,2025-02-11,2-HIGH,WIRE_TRANSFER,5,26926.72
13217,218,2,2025-05-05,2-HIGH,CREDIT_CARD,7,27813.39
13218,219,3,2025-01-21,1-URGENT,CORPORATE_INVOICE,5,35933.39
13219,220,4,2025-05-12,4-LOW,CREDIT_CARD,5,21584.44
13220,221,5,2025-02-21,2-HIGH,CREDIT_CARD,6,36127.47
13221,222,1,2025-06-09,2-HIGH,WIRE_TRANSFER,5,12772.42
13222,223,2,2025/04/11,1-URGENT,CREDIT_CARD,5,19982.03
13223,224,3,2025-05-30,1-URGENT,CREDIT_CARD,3,10768.86
13224,225,4,2025/02/11,1-URGENT,CREDIT_CARD,7,31512.91
13225,226,5,2025-06-23,1-URGENT,CREDIT_CARD,3,2005.64
13226,227,1,2025-04-19,3-NORMAL,CREDIT_CARD,3,11146.93
13227,228,2,2025-04-28,3-NORMAL,WIRE_TRANSFER,6,37443.84
13228,229,3,2025-01-02,1-URGENT,CREDIT_CARD,7,23092.43
13229,230,4,2025-02-07,4-LOW,WIRE_TRANSFER,7,19714.51
13230,231,5,2025-03-28,2-HIGH,CORPORATE_INVOICE,7,35844.05
13231,232,1,2025-06-17,1-URGENT,WIRE_TRANSFER,3,18300.15
13232,233,2,2025-06-14,3-NORMAL,WIRE_TRANSFER,7,26316.18
13233,234,3,2025-04-11,2-HIGH,WIRE_TRANSFER,3,13372.94
13234,235,4,2025-03-30,3-NORMAL,CORPORATE_INVOICE,6,35427.6
13235,236,5,2025-04-25,2-HIGH,CREDIT_CARD,5,28585.46
13236,237,1,2025-06-15,2-HIGH,CORPORATE_INVOICE,7,39686.43
13237,238,2,2025-04-30,3-NORMAL,CREDIT_CARD,3,24075.22
13238,239,3,2025-03-01,2-HIGH,CORPORATE_INVOICE,3,23891.1
13239,240,4,2025/05/22,2-HIGH,WIRE_TRANSFER,5,22051.39
13240,241,5,2025-03-15,4-LOW,WIRE_TRANSFER,7,23242.15
13241,242,1,2025-03-07,4-LOW,CREDIT_CARD,5,12027.86
13242,243,2,2025-04-16,1-URGENT,WIRE_TRANSFER,7,37373.16
13243,244,3,2025-05-15,4-LOW,WIRE_TRANSFER,6,38171.63
13244,245,4,2025-04-18,4-LOW,WIRE_TRANSFER,6,32194.79
13245,246,5,2025-02-10,2-HIGH,CREDIT_CARD,7,16815.3
13246,247,1,2025-02-05,1-URGENT,WIRE_TRANSFER,7,18420.26
13247,248,2,2025-05-07,3-NORMAL,CORPORATE_INVOICE,4,20097.09
13248,249,3,2025-03-20,3-NORMAL,CREDIT_CARD,4,13628.68
13249,250,4,2025-05-05,4-LOW,WIRE_TRANSFER,3,10615.45
13250,251,5,2025-06-17,2-HIGH,WIRE_TRANSFER,5,26293.33
13251,252,1,2025-06-25,4-LOW,CORPORATE_INVOICE,6,6964.84
13252,253,2,2025-04-02,1-URGENT,CORPORATE_INVOICE,3,7246.54
13253,254,3,2025-01-12,2-HIGH,WIRE_TRANSFER,6,25884.39
13254,255,4,2025-06-05,3-NORMAL,WIRE_TRANSFER,4,19318.65
13255,256,5,2025-03-30,2-HIGH,CREDIT_CARD,4,5684.17
13256,257,1,2025-05-18,4-LOW,CREDIT_CARD,7,14089.45
13257,258,2,2025/02/08,2-HIGH,WIRE_TRANSFER,5,22588.25
13258,259,3,2025-02-07,4-LOW,WIRE_TRANSFER,7,39635.14
13259,260,4,2025-05-02,3-NORMAL,WIRE_TRANSFER,3,4765.43
13260,261,5,2025-05-07,2-HIGH,CREDIT_CARD,3,13628.57
13261,262,1,2025-01-09,1-URGENT,CREDIT_CARD,5,24851.27
13262,263,2,2025-06-28,3-NORMAL,WIRE_TRANSFER,7,52122.12
13263,264,3,2025/04/01,1-URGENT,WIRE_TRANSFER,6,9093.45
13264,265,4,2025-02-09,2-HIGH,WIRE_TRANSFER,6,16467.77
13265,266,5,2025/02/10,1-URGENT,WIRE_TRANSFER,6,25779.79
13266,267,1,2025-03-13,2-HIGH,WIRE_TRANSFER,4,5301.45
13267,268,2,2025-03-20,4-LOW,CREDIT_CARD,6,12030.15
13268,269,3,2025-06-17,2-HIGH,CREDIT_CARD,4,28906.05
13269,270,4,2025/02/25,3-NORMAL,CREDIT_CARD,4,22263.09
13270,271,5,2025-06-01,3-NORMAL,WIRE_TRANSFER,6,43771.63
13271,272,1,2025-03-16,1-URGENT,WIRE_TRANSFER,4,17347.06
13272,273,2,2025-06-18,1-URGENT,CORPORATE_INVOICE,7,29909.24
13273,274,3,2025-05-05,2-HIGH,WIRE_TRANSFER,3,8222.16
13274,275,4,2025-04-06,3-NORMAL,CREDIT_CARD,7,32132.88
13275,276,5,2025/01/13,4-LOW,CORPORATE_INVOICE,3,16176.63
13276,277,1,2025-02-12,3-NORMAL,CORPORATE_INVOICE,7,19747.24
13277,278,2,2025-02-25,3-NORMAL,WIRE_TRANSFER,5,19417.53
13278,279,3,2025-02-06,3-NORMAL,CREDIT_CARD,5,11412.45
13279,280,4,2025-03-28,1-URGENT,CREDIT_CARD,4,4548.77
13280,281,5,2025-06-13,4-LOW,CORPORATE_INVOICE,7,22690.94
13281,282,1,2025-05-29,2-HIGH,CORPORATE_INVOICE,5,31716.42
13282,283,2,2025/02/27,1-URGENT,CORPORATE_INVOICE,5,22103.85
13283,284,3,2025-02-27,3-NORMAL,WIRE_TRANSFER,5,9287.51
13284,285,4,2025-02-16,4-LOW,CREDIT_CARD,4,8969.79
13285,286,5,2025-01-01,2-HIGH,CREDIT_CARD,6,16474.99
13286,287,1,2025-04-19,3-NORMAL,CREDIT_CARD,5,21549.04
13287,288,2,2025-05-18,4-LOW,CORPORATE_INVOICE,4,16301.84
13288,289,3,2025-06-10,1-URGENT,WIRE_TRANSFER,7,22813.23
13289,290,4,2025-06-03,3-NORMAL,CREDIT_CARD,4,24255.63
13290,291,5,2025/02/04,4-LOW,CREDIT_CARD,6,19139.56
13291,292,1,2025-01-05,4-LOW,CORPORATE_INVOICE,5,13216.19
13292,293,2,2025-02-11,2-HIGH,WIRE_TRANSFER,4,12684.57
13293,294,3,2025-04-12,1-URGENT,CORPORATE_INVOICE,7,32736.02
13294,295,4,2025/01/20,2-HIGH,WIRE_TRANSFER,3,17548.21
13295,296,5,2025-01-04,4-LOW,WIRE_TRANSFER,7,20375.36
13296,297,1,2025-04-18,3-NORMAL,CORPORATE_INVOICE,3,8149.0
13297,298,2,2025-03-10,4-LOW,CORPORATE_INVOICE,5,17642.97
13298,299,3,2025-04-25,2-HIGH,WIRE_TRANSFER,6,37901.78
13299,300,4,2025/06/09,4-LOW,WIRE_TRANSFER,6,22952.19
13300,301,5,2025-05-02,4-LOW,WIRE_TRANSFER,4,17759.78
13301,302,1,2025-05-10,1-URGENT,CORPORATE_INVOICE,3,22317.01
13302,303,2,2025-02-20,3-NORMAL,WIRE_TRANSFER,3,18543.68
13303,304,3,2025-03-13,3-NORMAL,WIRE_TRANSFER,5,20660.66
13304,305,4,2025-03-28,1-URGENT,CORPORATE_INVOICE,3,15470.19
13305,306,5,2025/04/30,1-URGENT,CREDIT_CARD,4,24356.25
13306,307,1,2025-03-16,2-HIGH,CREDIT_CARD,5,10135.73
13307,308,2,2025-03-19,1-URGENT,WIRE_TRANSFER,7,27429.56
13308,309,3,2025-05-14,1-URGENT,CREDIT_CARD,6,16056.44
13309,310,4,2025-03-03,4-LOW,CORPORATE_INVOICE,5,19935.03
13310,311,5,2025-04-15,3-NORMAL,CORPORATE_INVOICE,6,28050.61
13311,312,1,2025-03-05,1-URGENT,WIRE_TRANSFER,7,20692.0
13312,313,2,2025/02/10,4-LOW,CORPORATE_INVOICE,3,22460.49
13313,314,3,2025-02-20,2-HIGH,CREDIT_CARD,6,26892.48
13314,315,4,2025-06-25,4-LOW,WIRE_TRANSFER,4,20201.58
13315,316,5,2025-01-20,3-NORMAL,CORPORATE_INVOICE,6,14838.42
13316,317,1,2025-02-20,3-NORMAL,WIRE_TRANSFER,3,14192.53
13317,318,2,2025-06-16,2-HIGH,CREDIT_CARD,6,26265.11
13318,319,3,2025-04-15,2-HIGH,CORPORATE_INVOICE,7,27737.64
13319,320,4,2025-03-26,3-NORMAL,CORPORATE_INVOICE,3,26257.74
13320,321,5,2025-05-22,2-HIGH,CREDIT_CARD,7,36898.02
13321,322,1,2025/05/27,4-LOW,WIRE_TRANSFER,4,19050.43
13322,323,2,2025-05-26,1-URGENT,CREDIT_CARD,6,26721.99
13323,324,3,2025-03-23,3-NORMAL,CREDIT_CARD,3,12976.74
13324,325,4,2025-06-28,1-URGENT,CORPORATE_INVOICE,5,10569.64
13325,326,5,2025-02-27,1-URGENT,CORPORATE_INVOICE,5,27188.99
13326,327,1,2025-02-12,1-URGENT,CREDIT_CARD,6,19424.67
13327,328,2,2025-01-02,2-HIGH,CORPORATE_INVOICE,5,18572.67
13328,329,3,2025-05-25,3-NORMAL,CREDIT_CARD,7,50964.23
13329,330,4,2025-01-29,2-HIGH,CORPORATE_INVOICE,7,34748.56
13330,331,5,2025-05-17,2-HIGH,CREDIT_CARD,6,37966.03
13331,332,1,2025/03/05,4-LOW,CORPORATE_INVOICE,3,11086.1
13332,333,2,2025-03-16,3-NORMAL,WIRE_TRANSFER,5,18433.01
13333,334,3,2025-01-19,4-LOW,WIRE_TRANSFER,5,33699.16
13334,335,4,2025-01-02,1-URGENT,CREDIT_CARD,3,18208.94
13335,336,5,2025/03/31,3-NORMAL,CREDIT_CARD,5,10350.89
13336,337,1,2025-02-11,2-HIGH,WIRE_TRANSFER,7,35232.75
13337,338,2,2025-03-15,3-NORMAL,CORPORATE_INVOICE,6,29017.31
13338,339,3,2025-01-03,1-URGENT,WIRE_TRANSFER,4,12175.54
13339,340,4,2025-04-09,1-URGENT,CORPORATE_INVOICE,6,19418.05
13340,341,5,2025-05-15,4-LOW,CREDIT_CARD,7,46141.4
13341,342,1,2025-03-21,1-URGENT,CREDIT_CARD,4,28524.07
13342,343,2,2025-05-19,3-NORMAL,WIRE_TRANSFER,4,9650.93
13343,344,3,2025-06-09,2-HIGH,CORPORATE_INVOICE,3,17469.33
13344,345,4,2025-05-16,3-NORMAL,CREDIT_CARD,7,24771.41
13345,346,5,2025-01-24,1-URGENT,CORPORATE_INVOICE,4,13163.91
13346,347,1,2025-06-20,4-LOW,CREDIT_CARD,4,17579.9
13347,348,2,2025/01/07,4-LOW,CORPORATE_INVOICE,4,20861.96
13348,349,3,2025-06-16,4-LOW,WIRE_TRANSFER,6,35427.28
13349,350,4,2025-06-27,2-HIGH,CREDIT_CARD,6,32903.02
13350,351,5,2025/01/16,1-URGENT,CORPORATE_INVOICE,5,25725.04
13351,352,1,2025-02-20,3-NORMAL,CORPORATE_INVOICE,5,25973.24
13352,353,2,2025-02-05,4-LOW,CORPORATE_INVOICE,5,36111.58
13353,354,3,2025-02-09,1-URGENT,CREDIT_CARD,5,21555.04
13354,355,4,2025-06-11,4-LOW,CREDIT_CARD,5,13211.66
13355,356,5,2025-01-20,3-NORMAL,WIRE_TRANSFER,7,25411.62
13356,357,1,2025-04-27,1-URGENT,WIRE_TRANSFER,7,24855.87
13357,358,2,2025-01-31,2-HIGH,CORPORATE_INVOICE,7,22693.8
13358,359,3,2025-06-18,3-NORMAL,CORPORATE_INVOICE,3,19725.77
13359,360,4,2025-04-06,1-URGENT,CREDIT_CARD,3,10976.36
13360,361,5,2025-05-06,4-LOW,CREDIT_CARD,7,16868.7
13361,362,1,2025-03-01,4-LOW,WIRE_TRANSFER,6,25408.4
13362,363,2,2025-06-13,2-HIGH,CREDIT_CARD,6,30065.78
13363,364,3,2025-05-14,1-URGENT,CREDIT_CARD,6,21980.62
13364,365,4,2025-03-11,1-URGENT,CORPORATE_INVOICE,5,18192.76
13365,366,5,2025-05-04,1-URGENT,CREDIT_CARD,6,27306.94
13366,367,1,2025/04/14,4-LOW,WIRE_TRANSFER,5,37582.06
13367,368,2,2025-02-13,3-NORMAL,CREDIT_CARD,4,15587.73
13368,369,3,2025-05-15,4-LOW,CREDIT_CARD,7,30169.38
13369,370,4,2025-06-09,1-URGENT,CREDIT_CARD,4,21215.9
13370,371,5,2025-02-28,3-NORMAL,CORPORATE_INVOICE,5,18211.5
13371,372,1,2025-05-09,2-HIGH,CORPORATE_INVOICE,6,15287.44
13372,373,2,2025-02-25,2-HIGH,CREDIT_CARD,5,19405.16
13373,374,3,2025-05-20,2-HIGH,CREDIT_CARD,7,23091.26
13374,375,4,2025-01-18,2-HIGH,CORPORATE_INVOICE,6,23105.66
13375,376,5,2025-01-19,2-HIGH,WIRE_TRANSFER,5,18083.96
13376,377,1,2025-01-28,3-NORMAL,CREDIT_CARD,3,4120.87
13377,378,2,2025-06-21,2-HIGH,CORPORATE_INVOICE,3,27229.47
13378,379,3,2025-05-18,3-NORMAL,CREDIT_CARD,5,26233.62
13379,380,4,2025/01/18,1-URGENT,WIRE_TRANSFER,7,38854.95
13380,381,5,2025-01-14,2-HIGH,WIRE_TRANSFER,5,18923.6
13381,382,1,2025-06-07,4-LOW,CORPORATE_INVOICE,6,15390.09
13382,383,2,2025-01-05,3-NORMAL,WIRE_TRANSFER,5,40011.45
13383,384,3,2025-06-14,2-HIGH,CORPORATE_INVOICE,6,20783.96
13384,385,4,2025-05-17,2-HIGH,CORPORATE_INVOICE,4,9792.53
13385,386,5,2025-04-13,1-URGENT,CORPORATE_INVOICE,7,26053.84
13386,387,1,2025/06/20,1-URGENT,CREDIT_CARD,4,14774.21
13387,388,2,2025-05-27,1-URGENT,WIRE_TRANSFER,3,12188.08
13388,389,3,2025-04-08,4-LOW,CREDIT_CARD,3,6221.02
13389,390,4,2025-05-22,4-LOW,CORPORATE_INVOICE,5,26878.03
13390,391,5,2025/04/24,3-NORMAL,CORPORATE_INVOICE,6,18829.14
13391,392,1,2025-04-10,2-HIGH,WIRE_TRANSFER,6,28419.17
13392,393,2,2025-05-23,3-NORMAL,CREDIT_CARD,6,28547.97
13393,394,3,2025/04/01,2-HIGH,WIRE_TRANSFER,7,15195.42
13394,395,4,2025-01-12,1-URGENT,WIRE_TRANSFER,3,12372.03
13395,396,5,2025-05-09,4-LOW,WIRE_TRANSFER,3,12763.07
13396,397,1,2025-01-20,2-HIGH,CORPORATE_INVOICE,7,40755.64
13397,398,2,2025/03/12,4-LOW,WIRE_TRANSFER,5,16349.09
13398,399,3,2025-01-16,2-HIGH,CREDIT_CARD,5,13051.59
13399,400,4,2025-02-28,4-LOW,CORPORATE_INVOICE,7,36185.99
13400,401,5,2025-03-21,3-NORMAL,WIRE_TRANSFER,4,8715.8
13401,402,1,2025-03-12,3-NORMAL,WIRE_TRANSFER,5,21510.81
13402,403,2,2025-06-24,1-URGENT,WIRE_TRANSFER,3,5025.14
13403,404,3,2025-04-01,4-LOW,CORPORATE_INVOICE,6,20144.79
13404,405,4,2025-01-09,3-NORMAL,CREDIT_CARD,6,26826.61
13405,406,5,2025-02-15,1-URGENT,WIRE_TRANSFER,5,12389.52
13406,407,1,2025-04-27,1-URGENT,CORPORATE_INVOICE,5,23638.55
13407,408,2,2025-03-08,3-NORMAL,CORPORATE_INVOICE,7,25565.19
13408,409,3,2025/05/24,2-HIGH,WIRE_TRANSFER,6,20383.35
13409,410,4,2025-05-18,3-NORMAL,CORPORATE_INVOICE,4,19043.14
13410,411,5,2025-05-15,2-HIGH,CORPORATE_INVOICE,4,43044.16
13411,412,1,2025/06/10,3-NORMAL,CORPORATE_INVOICE,6,18208.58
13412,413,2,2025-05-15,3-NORMAL,CORPORATE_INVOICE,3,11057.28
13413,414,3,2025-03-31,4-LOW,CREDIT_CARD,7,39954.62
13414,415,4,2025-02-10,4-LOW,CORPORATE_INVOICE,4,29553.01
13415,416,5,2025-05-23,2-HIGH,CREDIT_CARD,6,34162.77
13416,417,1,2025-05-08,2-HIGH,CREDIT_CARD,6,20808.06
13417,418,2,2025-04-04,3-NORMAL,WIRE_TRANSFER,3,5392.6
13418,419,3,2025-02-08,1-URGENT,CREDIT_CARD,6,18409.5
13419,420,4,2025-02-24,2-HIGH,CORPORATE_INVOICE,6,20595.78
13420,421,5,2025-06-22,3-NORMAL,CREDIT_CARD,7,26774.65
13421,422,1,2025-04-20,4-LOW,WIRE_TRANSFER,5,9530.96
13422,423,2,2025-03-02,4-LOW,WIRE_TRANSFER,6,23514.51
13423,424,3,2025-01-12,4-LOW,CORPORATE_INVOICE,4,15996.32
13424,425,4,2025-01-19,3-NORMAL,CORPORATE_INVOICE,3,9708.61
13425,426,5,2025-03-11,3-NORMAL,CORPORATE_INVOICE,3,21582.2
13426,427,1,2025-06-22,3-NORMAL,WIRE_TRANSFER,3,11673.02
13427,428,2,2025-05-07,2-HIGH,CORPORATE_INVOICE,3,12261.21
13428,429,3,2025-05-11,4-LOW,WIRE_TRANSFER,6,32482.26
13429,430,4,2025-03-08,4-LOW,CORPORATE_INVOICE,6,21400.57
13430,431,5,2025/02/22,4-LOW,CREDIT_CARD,3,14445.47
13431,432,1,2025-03-20,1-URGENT,CREDIT_CARD,4,27344.11
13432,433,2,2025-06-06,4-LOW,CORPORATE_INVOICE,4,5627.87
13433,434,3,2025-05-15,1-URGENT,CORPORATE_INVOICE,7,23050.0
