lineitem_id,order_id,line_number,product_id,quantity,unit_price,discount_pct,tax_rate,ship_date,promised_date,delivery_date,return_flag,fulfillment_status
17992,13562,6,5,7,1183.49,0.2,0.08,2025-01-12,2025-01-11,2025-01-13,N,DELIVERED
17993,13562,7,55,9,1118.66,0.15,0.08,2025-01-11,2025-01-11,2025-01-15,Y,RETURNED
17994,13563,1,124,5,1374.15,0.1,0.08,2025-05-06,2025-05-12,2025-05-09,N,DELIVERED
17995,13563,2,75,7,787.54,0.05,0.08,2025-05-07,2025-05-12,2025-05-09,N,DELIVERED
17996,13563,3,184,3,532.55,0.05,0.08,2025-05-09,2025-05-12,2025-05-13,N,DELIVERED
17997,13563,4,192,4,345.33,0.25,0.08,2025-05-06,2025-05-12,2025-05-09,N,DELIVERED
17998,13563,5,27,10,840.5,0.0,0.08,2025-05-11,2025-05-12,2025-05-15,N,DELIVERED
17999,13563,6,167,10,1220.51,0.05,0.08,2025-05-09,2025-05-12,2025-05-10,N,DELIVERED
18000,13564,1,169,5,796.49,0.15,0.08,2025-05-14,2025-05-19,2025-05-18,N,DELIVERED
18001,13564,2,84,11,302.04,0.1,0.08,2025-05-21,2025-05-19,2025-05-22,N,DELIVERED
18002,13564,3,74,11,694.17,0.25,0.08,2025-05-16,2025-05-19,2025-05-18,N,DELIVERED
18003,13564,4,181,5,558.85,0.0,0.08,2025-05-16,2025-05-19,2025-05-19,N,DELIVERED
18004,13564,5,144,2,880.35,0.05,0.08,2025-05-20,2025-05-19,2025-05-24,N,DELIVERED
18005,13564,6,100,2,750.92,0.1,0.08,2025-05-22,2025-05-19,2025-05-26,N,DELIVERED
18006,13564,7,96,12,1291.47,0.15,0.08,2025-05-16,2025-05-19,2025-05-17,N,DELIVERED
18007,13565,1,151,1,1091.7,0.1,0.08,2025-05-12,2025-05-15,2025-05-14,N,DELIVERED
18008,13565,2,17,5,612.26,0.25,0.08,2025-05-16,2025-05-15,2025-05-18,N,DELIVERED
18009,13565,3,52,5,317.1,0.0,0.08,2025-05-17,2025-05-15,2025-05-20,N,DELIVERED
18010,13565,4,144,10,880.35,0.15,0.08,2025-05-18,2025-05-15,2025-05-20,Y,RETURNED
18011,13566,1,161,1,360.09,0.0,0.08,2025-05-23,2025-05-25,2025-05-25,N,DELIVERED
18012,13566,2,68,6,413.76,0.05,0.08,2025-05-25,2025-05-25,2025-05-29,Y,RETURNED
18013,13566,3,40,11,139.77,0.2,0.08,2025-05-19,2025-05-25,2025-05-22,Y,RETURNED
18014,13566,4,95,3,310.62,0.2,0.08,2025-05-27,2025-05-25,,N,CANCELLED
18015,13566,5,159,12,876.26,0.1,0.08,2025-05-25,2025-05-25,2025-05-27,N,DELIVERED
18016,13566,6,187,3,699.57,0.05,0.08,2025-05-25,2025-05-25,2025-05-29,N,DELIVERED
18017,13567,1,3,1,314.34,0.1,0.08,2025-03-02,2025-03-03,2025-03-05,N,DELIVERED
18018,13567,2,235,5,903.86,0.2,0.08,2025-03-06,2025-03-03,2025-03-07,N,DELIVERED
18019,13567,3,71,8,430.08,0.0,0.08,2025-02-28,2025-03-03,2025-03-04,N,DELIVERED
18020,13567,4,167,2,1220.51,0.05,0.08,2025-03-06,2025-03-03,2025-03-08,N,DELIVERED
18021,13568,1,128,8,264.92,0.0,0.08,2025-02-20,2025-02-26,2025-02-22,N,DELIVERED
18022,13568,2,149,5,379.55,0.15,0.08,2025-02-24,2025-02-26,2025-02-26,N,DELIVERED
18023,13568,3,9,5,506.03,0.0,0.08,2025-02-21,2025-02-26,2025-02-24,N,DELIVERED
18024,13568,4,215,7,1340.93,0.15,0.08,2025-02-27,2025-02-26,2025-03-02,N,DELIVERED
18025,13568,5,45,6,642.73,0.1,0.08,2025-02-20,2025-02-26,2025-02-22,N,DELIVERED
18026,13568,6,3,4,314.34,0.0,0.08,2025-02-23,2025-02-26,2025-02-27,N,DELIVERED
18027,13568,7,189,12,496.18,0.1,0.08,2025-03-01,2025-02-26,2025-03-02,N,DELIVERED
18028,13569,1,63,7,1203.63,0.15,0.08,2025-07-06,2025-07-07,2025-07-09,N,DELIVERED
18029,13569,2,151,4,1091.7,0.05,0.08,2025-07-09,2025-07-07,2025-07-13,N,DELIVERED
18030,13569,3,83,12,603.58,0.25,0.08,2025-07-04,2025-07-07,2025-07-05,N,DELIVERED
18031,13570,1,210,12,485.08,0.1,0.08,2025-03-30,2025-03-30,2025-04-03,N,DELIVERED
18032,13570,2,182,4,85.89,0.2,0.08,2025-03-31,2025-03-30,2025-04-04,N,DELIVERED
18033,13570,3,88,3,975.38,0.2,0.08,2025-03-30,2025-03-30,2025-04-03,N,DELIVERED
18034,13570,4,156,1,1262.11,0.0,0.08,2025-03-24,2025-03-30,2025-03-26,N,DELIVERED
18035,13570,5,121,6,295.46,0.0,0.08,2025-03-25,2025-03-30,2025-03-26,N,DELIVERED
18036,13570,6,37,6,1115.26,0.0,0.08,2025-03-24,2025-03-30,2025-03-26,N,DELIVERED
18037,13571,1,205,7,148.81,0.2,0.08,2025-01-10,2025-01-16,2025-01-11,N,DELIVERED
18038,13571,2,157,2,234.19,0.05,0.08,2025-01-12,2025-01-16,2025-01-16,N,DELIVERED
18039,13571,3,6,11,1225.54,0.2,0.08,2025-01-17,2025-01-16,2025-01-18,N,DELIVERED
18040,13571,4,123,11,150.45,0.25,0.08,2025-01-10,2025-01-16,2025-01-14,N,DELIVERED
18041,13571,5,138,7,160.72,0.2,0.08,2025-01-16,2025-01-16,2025-01-20,N,DELIVERED
18042,13571,6,149,10,379.55,0.1,0.08,2025-01-14,2025-01-16,2025-01-18,N,DELIVERED
18043,13572,1,131,5,1192.15,0.2,0.08,2025-01-13,2025-01-12,2025-01-16,N,DELIVERED
18044,13572,2,123,7,150.45,0.0,0.08,2025-01-07,2025-01-12,2025-01-08,N,DELIVERED
18045,13572,3,77,1,992.57,0.2,0.08,2025-01-12,2025-01-12,2025-01-14,N,DELIVERED
18046,13572,4,135,11,781.15,0.1,0.08,2025-01-15,2025-01-12,2025-01-18,N,DELIVERED
18047,13572,5,218,5,396.92,0.2,0.08,2025-01-15,2025-01-12,2025-01-18,N,DELIVERED
18048,13572,6,128,9,264.92,0.05,0.08,2025-01-06,2025-01-12,2025-01-10,N,DELIVERED
18049,13572,7,39,3,743.8,0.1,0.08,2025-01-12,2025-01-12,2025-01-15,N,DELIVERED
18050,13573,1,74,4,694.17,0.15,0.08,2025-06-14,2025-06-16,2025-06-18,N,DELIVERED
18051,13573,2,53,9,875.98,0.05,0.08,2025-06-15,2025-06-16,2025-06-17,Y,RETURNED
18052,13573,3,182,3,85.89,0.25,0.08,2025-06-17,2025-06-16,2025-06-21,N,DELIVERED
18053,13573,4,157,1,234.19,0.1,0.08,2025-06-13,2025-06-16,2025-06-16,N,DELIVERED
18054,13573,5,212,1,1271.93,0.0,0.08,2025-06-15,2025-06-16,2025-06-18,N,DELIVERED
18055,13573,6,235,11,903.86,0.25,0.08,2025-06-16,2025-06-16,2025-06-18,N,DELIVERED
18056,13574,1,112,4,438.88,0.25,0.08,2025-02-11,2025-02-13,2025-02-14,N,DELIVERED
18057,13574,2,49,6,449.29,0.1,0.08,2025-02-14,2025-02-13,2025-02-16,N,DELIVERED
18058,13574,3,176,4,651.43,0.05,0.08,2025-02-16,2025-02-13,2025-02-17,N,DELIVERED
18059,13574,4,62,8,1305.1,0.0,0.08,2025-02-11,2025-02-13,2025-02-15,N,DELIVERED
18060,13574,5,145,9,1136.63,0.0,0.08,2025-02-09,2025-02-13,2025-02-13,N,DELIVERED
18061,13574,6,105,3,185.2,0.05,0.08,2025-02-08,2025-02-13,2025-02-09,N,DELIVERED
18062,13574,7,122,5,847.98,0.05,0.08,2025-02-07,2025-02-13,2025-02-10,N,DELIVERED
18063,13575,1,115,2,439.25,0.1,0.08,2025-03-24,2025-03-30,2025-03-27,N,DELIVERED
18064,13575,2,109,5,1119.5,0.0,0.08,2025-03-25,2025-03-30,2025-03-27,N,DELIVERED
18065,13575,3,18,3,286.13,0.05,0.08,2025-03-29,2025-03-30,2025-03-30,N,DELIVERED
18066,13575,4,25,5,1369.23,0.1,0.08,2025-03-26,2025-03-30,2025-03-27,N,DELIVERED
18067,13575,5,203,2,1037.44,0.05,0.08,2025-03-25,2025-03-30,2025-03-27,N,DELIVERED
18068,13576,1,229,4,641.0,0.0,0.08,2025-02-04,2025-02-03,2025-02-06,N,DELIVERED
18069,13576,2,171,10,735.45,0.05,0.08,2025-01-31,2025-02-03,2025-02-01,N,DELIVERED
18070,13576,3,120,3,846.54,0.0,0.08,2025-02-04,2025-02-03,2025-02-08,N,DELIVERED
18071,13576,4,199,10,548.14,0.2,0.08,2025-01-29,2025-02-03,2025-02-01,N,DELIVERED
18072,13576,5,214,7,116.84,0.15,0.08,2025-02-03,2025-02-03,2025-02-07,N,DELIVERED
18073,13576,6,40,12,139.77,0.15,0.08,2025-02-04,2025-02-03,2025-02-08,Y,RETURNED
18074,13577,1,213,10,1122.93,0.0,0.08,2025-04-01,2025-04-02,2025-04-03,N,DELIVERED
18075,13577,2,48,5,283.77,0.2,0.08,2025-03-29,2025-04-02,2025-03-31,N,DELIVERED
18076,13577,3,1,4,876.68,0.1,0.08,2025-04-02,2025-04-02,2025-04-04,N,DELIVERED
18077,13577,4,21,11,625.34,0.1,0.08,2025-03-31,2025-04-02,2025-04-02,N,DELIVERED
18078,13577,5,62,5,1305.1,0.1,0.08,2025-03-28,2025-04-02,2025-04-01,N,DELIVERED
18079,13577,6,203,3,1037.44,0.1,0.08,2025-03-29,2025-04-02,2025-04-01,N,DELIVERED
18080,13577,7,43,2,1434.43,0.2,0.08,2025-03-29,2025-04-02,2025-03-30,N,DELIVERED
18081,13578,1,218,10,396.92,0.0,0.08,2025-03-09,2025-03-12,2025-03-11,N,DELIVERED
18082,13578,2,150,9,256.57,0.1,0.08,2025-03-13,2025-03-12,2025-03-14,N,DELIVERED
18083,13578,3,212,3,1271.93,0.05,0.08,2025-03-12,2025-03-12,2025-03-16,N,DELIVERED
18084,13578,4,91,11,729.2,0.0,0.08,2025-03-13,2025-03-12,2025-03-14,N,DELIVERED
18085,13578,5,53,3,875.98,0.2,0.08,2025-03-08,2025-03-12,2025-03-09,N,DELIVERED
18086,13578,6,109,2,1119.5,0.2,0.08,2025-03-11,2025-03-12,2025-03-13,N,DELIVERED
18087,13579,1,116,11,1001.49,0.1,0.08,2025-05-26,2025-05-30,2025-05-28,Y,RETURNED
18088,13579,2,205,2,148.81,0.05,0.08,2025-05-25,2025-05-30,2025-05-29,N,DELIVERED
18089,13579,3,249,7,492.6,0.15,0.08,2025-05-31,2025-05-30,2025-06-01,N,DELIVERED
18090,13579,4,78,11,863.05,0.25,0.08,2025-05-29,2025-05-30,2025-06-01,N,DELIVERED
18091,13579,5,237,7,437.7,0.05,0.08,2025-06-02,2025-05-30,2025-06-05,N,DELIVERED
18092,13580,1,114,4,89.96,0.25,0.08,2025-06-15,2025-06-13,2025-06-16,N,DELIVERED
18093,13580,2,7,11,1035.47,0.2,0.08,2025-06-13,2025-06-13,2025-06-17,N,DELIVERED
18094,13580,3,217,3,674.96,0.1,0.08,2025-06-10,2025-06-13,2025-06-13,N,DELIVERED
18095,13580,4,156,7,1262.11,0.15,0.08,2025-06-10,2025-06-13,2025-06-13,N,DELIVERED
18096,13580,5,94,7,956.66,0.1,0.08,2025-06-08,2025-06-13,2025-06-10,N,DELIVERED
18097,13580,6,198,10,1005.54,0.25,0.08,2025-06-14,2025-06-13,2025-06-18,N,DELIVERED
18098,13581,1,241,8,735.75,0.2,0.08,2025-06-21,2025-06-20,2025-06-23,N,DELIVERED
18099,13581,2,154,8,1115.8,0.25,0.08,2025-06-17,2025-06-20,2025-06-20,N,DELIVERED
18100,13581,3,36,10,1104.53,0.05,0.08,2025-06-20,2025-06-20,2025-06-24,Y,RETURNED
18101,13581,4,121,5,295.46,0.1,0.08,2025-06-19,2025-06-20,2025-06-23,N,DELIVERED
18102,13582,1,18,7,286.13,0.1,0.08,2025-03-16,2025-03-22,2025-03-17,N,DELIVERED
18103,13582,2,235,11,903.86,0.25,0.08,2025-03-20,2025-03-22,2025-03-23,N,DELIVERED
18104,13582,3,103,8,502.83,0.0,0.08,2025-03-21,2025-03-22,2025-03-23,N,DELIVERED
18105,13582,4,168,6,1298.96,0.15,0.08,2025-03-18,2025-03-22,2025-03-21,N,DELIVERED
18106,13582,5,196,1,1103.49,0.05,0.08,2025-03-21,2025-03-22,2025-03-22,N,DELIVERED
18107,13582,6,27,10,840.5,0.2,0.08,2025-03-20,2025-03-22,2025-03-22,N,DELIVERED
18108,13583,1,142,7,622.44,0.0,0.08,2025-05-15,2025-05-19,2025-05-19,N,DELIVERED
18109,13583,2,62,7,1305.1,0.25,0.08,2025-05-16,2025-05-19,2025-05-18,N,DELIVERED
18110,13583,3,222,6,77.24,0.2,0.08,2025-05-16,2025-05-19,2025-05-18,N,DELIVERED
18111,13583,4,184,3,532.55,0.2,0.08,2025-05-13,2025-05-19,2025-05-15,N,DELIVERED
18112,13583,5,64,6,339.9,0.0,0.08,2025-05-20,2025-05-19,2025-05-21,N,DELIVERED
18113,13583,6,95,6,310.62,0.25,0.08,2025-05-13,2025-05-19,2025-05-17,N,DELIVERED
18114,13584,1,7,11,1035.47,0.15,0.08,2025-06-20,2025-06-20,2025-06-22,N,DELIVERED
18115,13584,2,35,6,740.31,0.1,0.08,2025-06-21,2025-06-20,2025-06-23,N,DELIVERED
18116,13584,3,109,1,1119.5,0.2,0.08,2025-06-23,2025-06-20,2025-06-26,N,DELIVERED
18117,13584,4,3,12,314.34,0.05,0.08,2025-06-14,2025-06-20,2025-06-17,N,DELIVERED
18118,13584,5,197,3,948.45,0.2,0.08,2025-06-16,2025-06-20,2025-06-17,N,DELIVERED
18119,13584,6,81,10,744.07,0.05,0.08,2025-06-22,2025-06-20,2025-06-25,N,DELIVERED
18120,13584,7,162,5,494.26,0.15,0.08,2025-06-19,2025-06-20,2025-06-22,N,DELIVERED
18121,13585,1,181,1,558.85,0.2,0.08,2025-06-05,2025-06-11,2025-06-06,N,DELIVERED
18122,13585,2,234,1,1258.81,0.1,0.08,2025-06-11,2025-06-11,2025-06-15,N,DELIVERED
18123,13585,3,133,8,775.86,0.25,0.08,2025-06-09,2025-06-11,,N,CANCELLED
18124,13585,4,233,4,1194.43,0.15,0.08,2025-06-08,2025-06-11,2025-06-09,N,DELIVERED
18125,13585,5,75,2,787.54,0.05,0.08,2025-06-11,2025-06-11,2025-06-13,N,DELIVERED
18126,13585,6,83,12,603.58,0.15,0.08,2025-06-09,2025-06-11,2025-06-11,N,DELIVERED
18127,13586,1,23,1,805.62,0.15,0.08,2025-06-10,2025-06-10,2025-06-12,N,DELIVERED
18128,13586,2,200,5,794.6,0.15,0.08,2025-06-04,2025-06-10,2025-06-06,N,DELIVERED
18129,13586,3,240,8,776.55,0.2,0.08,2025-06-08,2025-06-10,2025-06-09,N,DELIVERED
18130,13587,1,233,2,1194.43,0.15,0.08,2025-01-17,2025-01-19,2025-01-19,N,DELIVERED
18131,13587,2,15,7,1033.03,0.05,0.08,2025-01-20,2025-01-19,2025-01-24,N,DELIVERED
18132,13587,3,28,1,1106.96,0.15,0.08,2025-01-19,2025-01-19,2025-01-23,N,DELIVERED
18133,13587,4,246,11,338.1,0.2,0.08,2025-01-16,2025-01-19,2025-01-20,N,DELIVERED
18134,13588,1,96,11,1291.47,0.05,0.08,2025-06-23,2025-06-21,2025-06-26,N,DELIVERED
18135,13588,2,158,9,377.71,0.25,0.08,2025-06-16,2025-06-21,2025-06-19,N,DELIVERED
18136,13588,3,24,7,432.45,0.05,0.08,2025-06-18,2025-06-21,2025-06-22,N,DELIVERED
18137,13589,1,101,6,1077.39,0.25,0.08,2025-03-31,2025-04-01,2025-04-03,N,DELIVERED
18138,13589,2,127,1,160.43,0.1,0.08,2025-04-03,2025-04-01,2025-04-06,N,DELIVERED
18139,13589,3,8,5,234.07,0.15,0.08,2025-03-31,2025-04-01,2025-04-01,N,DELIVERED
18140,13589,4,52,9,317.1,0.2,0.08,2025-03-26,2025-04-01,2025-03-27,N,DELIVERED
18141,13589,5,193,5,296.39,0.25,0.08,2025-03-29,2025-04-01,2025-04-01,N,DELIVERED
18142,13589,6,209,3,823.98,0.25,0.08,2025-03-27,2025-04-01,2025-03-31,N,DELIVERED
18143,13590,1,156,10,1262.11,0.05,0.08,2025-01-29,2025-01-31,2025-02-02,N,DELIVERED
18144,13590,2,97,2,1051.92,0.0,0.08,2025-01-27,2025-01-31,2025-01-28,N,DELIVERED
18145,13590,3,130,8,916.82,0.2,0.08,2025-02-02,2025-01-31,2025-02-06,N,DELIVERED
18146,13591,1,59,7,916.49,0.05,0.08,2025-05-14,2025-05-15,2025-05-15,N,DELIVERED
18147,13591,2,147,10,1147.88,0.1,0.08,2025-05-09,2025-05-15,2025-05-12,N,DELIVERED
18148,13591,3,31,4,398.66,0.1,0.08,2025-05-09,2025-05-15,,N,CANCELLED
18149,13592,1,39,11,743.8,0.1,0.08,2025-04-07,2025-04-08,2025-04-09,Y,RETURNED
18150,13592,2,93,3,101.87,0.2,0.08,2025-04-06,2025-04-08,2025-04-07,N,DELIVERED
18151,13592,3,148,11,101.04,0.2,0.08,2025-04-11,2025-04-08,2025-04-14,N,DELIVERED
18152,13592,4,65,10,614.66,0.0,0.08,2025-04-09,2025-04-08,,N,CANCELLED
18153,13592,5,138,9,160.72,0.0,0.08,2025-04-03,2025-04-08,2025-04-06,N,DELIVERED
18154,13593,1,25,9,1369.23,0.2,0.08,2025-02-17,2025-02-21,2025-02-19,N,DELIVERED
18155,13593,2,46,2,1369.46,0.2,0.08,2025-02-15,2025-02-21,2025-02-16,N,DELIVERED
18156,13593,3,66,6,792.67,0.2,0.08,2025-02-24,2025-02-21,2025-02-27,N,DELIVERED
18157,13593,4,206,11,149.64,0.25,0.08,2025-02-15,2025-02-21,2025-02-17,N,DELIVERED
18158,13593,5,200,12,794.6,0.15,0.08,2025-02-23,2025-02-21,2025-02-25,N,DELIVERED
18159,13593,6,195,12,916.87,0.2,0.08,2025-02-17,2025-02-21,2025-02-21,N,DELIVERED
18160,13593,7,222,10,77.24,0.15,0.08,2025-02-24,2025-02-21,2025-02-28,N,DELIVERED
18161,13594,1,62,2,1305.1,0.25,0.08,2025-04-06,2025-04-04,2025-04-07,N,DELIVERED
18162,13594,2,156,11,1262.11,0.1,0.08,2025-04-01,2025-04-04,2025-04-03,N,DELIVERED
18163,13594,3,40,12,139.77,0.0,0.08,2025-04-03,2025-04-04,2025-04-05,N,DELIVERED
18164,13594,4,198,11,1005.54,0.1,0.08,2025-04-01,2025-04-04,2025-04-04,N,DELIVERED
18165,13595,1,98,11,282.64,0.05,0.08,2025-05-01,2025-05-02,2025-05-05,N,DELIVERED
18166,13595,2,128,8,264.92,0.1,0.08,2025-04-28,2025-05-02,2025-04-30,N,DELIVERED
18167,13595,3,203,4,1037.44,0.05,0.08,2025-05-03,2025-05-02,2025-05-05,N,DELIVERED
18168,13595,4,240,4,776.55,0.0,0.08,2025-04-27,2025-05-02,2025-05-01,N,DELIVERED
18169,13595,5,246,12,338.1,0.0,0.08,2025-05-02,2025-05-02,2025-05-05,N,DELIVERED
18170,13596,1,233,12,1194.43,0.15,0.08,2025-06-17,2025-06-17,2025-06-18,N,DELIVERED
18171,13596,2,231,12,471.07,0.2,0.08,2025-06-12,2025-06-17,2025-06-13,N,DELIVERED
18172,13596,3,138,11,160.72,0.15,0.08,2025-06-14,2025-06-17,2025-06-17,N,DELIVERED
18173,13596,4,106,10,883.65,0.1,0.08,2025-06-18,2025-06-17,2025-06-20,N,DELIVERED
18174,13596,5,33,4,920.2,0.0,0.08,2025-06-12,2025-06-17,2025-06-16,N,DELIVERED
18175,13596,6,84,10,302.04,0.2,0.08,2025-06-12,2025-06-17,2025-06-13,N,DELIVERED
18176,13596,7,227,1,385.06,0.0,0.08,2025-06-13,2025-06-17,2025-06-15,N,DELIVERED
18177,13597,1,153,10,385.49,0.1,0.08,2025-03-24,2025-03-27,2025-03-28,N,DELIVERED
18178,13597,2,147,8,1147.88,0.0,0.08,2025-03-21,2025-03-27,2025-03-22,N,DELIVERED
18179,13597,3,205,7,148.81,0.1,0.08,2025-03-27,2025-03-27,2025-03-29,N,DELIVERED
18180,13597,4,7,2,1035.47,0.05,0.08,2025-03-23,2025-03-27,2025-03-27,N,DELIVERED
18181,13597,5,103,7,502.83,0.0,0.08,2025-03-30,2025-03-27,2025-04-01,N,DELIVERED
18182,13598,1,124,10,1374.15,0.25,0.08,2025-03-24,2025-03-26,2025-03-28,N,DELIVERED
18183,13598,2,224,1,401.92,0.15,0.08,2025-03-20,2025-03-26,2025-03-21,N,DELIVERED
18184,13598,3,6,5,1225.54,0.15,0.08,2025-03-28,2025-03-26,2025-03-30,N,DELIVERED
18185,13598,4,185,9,1091.36,0.2,0.08,2025-03-24,2025-03-26,2025-03-25,N,DELIVERED
18186,13598,5,230,11,111.72,0.05,0.08,2025-03-29,2025-03-26,2025-04-02,Y,RETURNED
18187,13599,1,132,8,147.67,0.25,0.08,2025-06-24,2025-06-23,2025-06-26,N,DELIVERED
18188,13599,2,218,1,396.92,0.1,0.08,2025-06-20,2025-06-23,2025-06-21,N,DELIVERED
18189,13599,3,238,12,1224.82,0.15,0.08,2025-06-19,2025-06-23,2025-06-23,N,DELIVERED
18190,13599,4,198,5,1005.54,0.15,0.08,2025-06-25,2025-06-23,2025-06-28,N,DELIVERED
18191,13599,5,187,2,699.57,0.2,0.08,2025-06-24,2025-06-23,2025-06-27,N,DELIVERED
18192,13599,6,71,10,430.08,0.25,0.08,2025-06-17,2025-06-23,,N,CANCELLED
18193,13599,7,100,11,750.92,0.1,0.08,2025-06-21,2025-06-23,2025-06-24,N,DELIVERED
18194,13600,1,118,1,903.69,0.15,0.08,2025-05-11,2025-05-15,2025-05-12,N,DELIVERED
18195,13600,2,60,2,114.41,0.15,0.08,2025-05-10,2025-05-15,2025-05-13,N,DELIVERED
18196,13600,3,156,9,1262.11,0.25,0.08,2025-05-10,2025-05-15,2025-05-14,N,DELIVERED
18197,13601,1,241,3,735.75,0.25,0.08,2025-01-24,2025-01-26,2025-01-28,N,DELIVERED
18198,13601,2,187,11,699.57,0.2,0.08,2025-01-29,2025-01-26,2025-01-31,N,DELIVERED
18199,13601,3,231,6,471.07,0.2,0.08,2025-01-28,2025-01-26,,N,CANCELLED
18200,13601,4,29,1,1090.04,0.1,0.08,2025-01-20,2025-01-26,2025-01-21,Y,RETURNED
18201,13601,5,43,9,1434.43,0.25,0.08,2025-01-20,2025-01-26,2025-01-22,Y,RETURNED
18202,13602,1,52,6,317.1,0.05,0.08,2025-02-23,2025-02-25,2025-02-25,N,DELIVERED
18203,13602,2,232,9,862.19,0.15,0.08,2025-02-23,2025-02-25,2025-02-27,N,DELIVERED
18204,13602,3,39,6,743.8,0.05,0.08,2025-02-26,2025-02-25,2025-03-02,N,DELIVERED
18205,13602,4,210,11,485.08,0.1,0.08,2025-02-21,2025-02-25,2025-02-25,N,DELIVERED
18206,13602,5,147,9,1147.88,0.2,0.08,2025-02-20,2025-02-25,2025-02-24,N,DELIVERED
18207,13603,1,67,12,1221.22,0.2,0.08,2025-01-21,2025-01-22,2025-01-23,N,DELIVERED
18208,13603,2,147,11,1147.88,0.2,0.08,2025-01-25,2025-01-22,2025-01-26,N,DELIVERED
18209,13603,3,48,11,283.77,0.25,0.08,2025-01-21,2025-01-22,2025-01-23,N,DELIVERED
18210,13603,4,28,5,1106.96,0.0,0.08,2025-01-21,2025-01-22,2025-01-23,N,DELIVERED
18211,13603,5,107,8,698.48,0.25,0.08,2025-01-23,2025-01-22,2025-01-26,Y,RETURNED
18212,13603,6,167,3,1220.51,0.0,0.08,2025-01-17,2025-01-22,2025-01-18,N,DELIVERED
18213,13603,7,34,7,761.53,0.1,0.08,2025-01-20,2025-01-22,2025-01-21,Y,RETURNED
18214,13604,1,125,10,966.69,0.05,0.08,2025-06-19,2025-06-22,2025-06-23,N,DELIVERED
18215,13604,2,22,10,917.99,0.2,0.08,2025-06-20,2025-06-22,2025-06-24,N,DELIVERED
18216,13604,3,177,1,538.23,0.15,0.08,2025-06-20,2025-06-22,2025-06-23,N,DELIVERED
18217,13605,1,73,10,279.96,0.0,0.08,2025-05-12,2025-05-11,2025-05-14,N,DELIVERED
18218,13605,2,122,2,847.98,0.05,0.08,2025-05-13,2025-05-11,2025-05-15,N,DELIVERED
18219,13605,3,137,5,812.7,0.25,0.08,2025-05-07,2025-05-11,2025-05-08,N,DELIVERED
18220,13605,4,240,7,776.55,0.0,0.08,2025-05-14,2025-05-11,2025-05-15,N,DELIVERED
18221,13606,1,26,5,520.82,0.2,0.08,2025-02-07,2025-02-10,2025-02-09,N,DELIVERED
18222,13606,2,185,12,1091.36,0.2,0.08,2025-02-08,2025-02-10,2025-02-12,N,DELIVERED
18223,13606,3,51,5,903.5,0.15,0.08,2025-02-12,2025-02-10,2025-02-14,N,DELIVERED
18224,13607,1,189,5,496.18,0.0,0.08,2025-05-17,2025-05-18,2025-05-20,N,DELIVERED
18225,13607,2,221,10,361.11,0.25,0.08,2025-05-19,2025-05-18,2025-05-23,N,DELIVERED
18226,13607,3,134,3,534.15,0.0,0.08,2025-05-17,2025-05-18,2025-05-18,N,DELIVERED
18227,13607,4,117,9,900.92,0.05,0.08,2025-05-21,2025-05-18,2025-05-22,N,DELIVERED
18228,13607,5,192,1,345.33,0.25,0.08,2025-05-20,2025-05-18,2025-05-22,N,DELIVERED
18229,13607,6,197,7,948.45,0.25,0.08,2025-05-18,2025-05-18,2025-05-22,N,DELIVERED
18230,13608,1,114,3,89.96,0.25,0.08,2025-02-24,2025-02-23,2025-02-25,N,DELIVERED
18231,13608,2,109,8,1119.5,0.05,0.08,2025-02-23,2025-02-23,2025-02-27,N,DELIVERED
18232,13608,3,58,4,274.25,0.25,0.08,2025-02-19,2025-02-23,2025-02-22,N,DELIVERED
18233,13608,4,29,5,1090.04,0.0,0.08,2025-02-22,2025-02-23,2025-02-23,N,DELIVERED
18234,13608,5,34,6,761.53,0.15,0.08,2025-02-18,2025-02-23,2025-02-19,N,DELIVERED
18235,13609,1,64,4,339.9,0.1,0.08,2025-03-06,2025-03-11,2025-03-09,N,DELIVERED
18236,13609,2,39,8,743.8,0.1,0.08,2025-03-06,2025-03-11,2025-03-08,N,DELIVERED
18237,13609,3,210,3,485.08,0.0,0.08,2025-03-12,2025-03-11,2025-03-15,N,DELIVERED
18238,13609,4,32,1,760.15,0.2,0.08,2025-03-10,2025-03-11,2025-03-14,N,DELIVERED
18239,13609,5,204,11,1161.23,0.15,0.08,2025-03-06,2025-03-11,2025-03-09,N,DELIVERED
18240,13610,1,209,3,823.98,0.25,0.08,2025-04-12,2025-04-11,2025-04-13,N,DELIVERED
18241,13610,2,215,7,1340.93,0.2,0.08,2025-04-07,2025-04-11,2025-04-09,N,DELIVERED
18242,13610,3,176,11,651.43,0.15,0.08,2025-04-13,2025-04-11,2025-04-17,N,DELIVERED
18243,13610,4,164,12,847.28,0.2,0.08,2025-04-08,2025-04-11,2025-04-09,N,DELIVERED
18244,13610,5,95,11,310.62,0.25,0.08,2025-04-14,2025-04-11,2025-04-15,N,DELIVERED
18245,13610,6,41,6,132.61,0.15,0.08,2025-04-14,2025-04-11,2025-04-17,N,DELIVERED
18246,13611,1,163,5,988.54,0.05,0.08,2025-02-18,2025-02-16,2025-02-20,N,DELIVERED
18247,13611,2,21,10,625.34,0.05,0.08,2025-02-16,2025-02-16,2025-02-19,N,DELIVERED
18248,13611,3,116,12,1001.49,0.15,0.08,2025-02-15,2025-02-16,2025-02-16,N,DELIVERED
