order_id,line_number,part_id,quantity,extended_price,discount,tax,return_flag,line_status,ship_date,commit_date
15248,1,289,13,1171.43,0.02,0.08,N,O,2025-04-18,2025-04-27
15248,2,269,18,1370.7,0.05,0.08,N,O,2025-04-21,2025-04-27
15248,3,202,19,2450.24,0.0,0.08,N,O,2025-04-24,2025-04-27
15248,4,123,19,1868.84,0.02,0.08,N,O,2025-04-30,2025-04-27
15248,5,249,14,2245.04,0.05,0.08,N,O,2025-04-26,2025-04-27
15249,1,182,2,273.4,0.02,0.08,N,F,2025-04-04,2025-04-06
15249,2,155,15,2112.3,0.05,0.08,N,F,2025-04-09,2025-04-06
15250,1,233,13,639.73,0.1,0.08,N,F,2025-03-09,2025-03-04
15250,2,135,2,405.46,0.0,0.08,N,F,2025-02-27,2025-03-04
15250,3,281,18,550.62,0.1,0.08,N,F,2025-02-25,2025-03-04
15250,4,156,13,2305.68,0.0,0.08,N,F,2025-03-02,2025-03-04
15250,5,253,5,478.25,0.0,0.08,N,F,2025-03-06,2025-03-04
15251,1,178,1,140.53,0.05,0.08,N,O,2025-04-05,2025-04-10
15251,2,282,11,894.96,0.02,0.08,N,O,2025-04-03,2025-04-10
15251,3,220,14,662.34,0.05,0.08,N,O,2025-04-11,2025-04-10
15252,1,105,20,1097.0,0.02,0.08,N,F,2025-04-24,2025-04-19
15252,2,169,2,276.46,0.0,0.08,N,F,2025-04-23,2025-04-19
15252,3,282,13,1198.34,0.1,0.08,N,F,2025-04-24,2025-04-19
15252,4,247,7,1322.93,0.0,0.08,N,F,2025-04-21,2025-04-19
15253,1,180,17,760.75,0.05,0.08,N,O,2025-06-03,2025-06-11
15253,2,190,14,2340.38,0.05,0.08,N,O,2025-06-12,2025-06-11
15253,3,112,16,2533.28,0.02,0.08,N,O,2025-06-13,2025-06-11
15253,4,118,3,629.49,0.0,0.08,N,O,2025-06-13,2025-06-11
15253,5,263,5,630.25,0.1,0.08,N,O,2025-06-05,2025-06-11
15254,1,144,15,942.9,0.0,0.08,N,F,2025-05-08,2025-05-17
15254,2,298,20,1177.4,0.05,0.08,N,F,2025-05-19,2025-05-17
15254,3,125,20,3598.4,0.02,0.08,N,F,2025-05-09,2025-05-17
15255,1,286,3,208.77,0.05,0.08,N,F,2025-02-04,2025-02-13
15255,2,229,9,1309.14,0.0,0.08,N,F,2025-02-07,2025-02-13
15255,3,134,10,514.2,0.0,0.08,N,F,2025-02-13,2025-02-13
15255,4,152,17,973.93,0.02,0.08,N,F,2025-02-16,2025-02-13
15256,1,212,2,335.58,0.02,0.08,N,F,2025-03-15,2025-03-17
15256,2,156,12,2085.72,0.02,0.08,N,F,2025-03-17,2025-03-17
15257,1,108,13,484.51,0.1,0.08,N,F,2025-05-14,2025-05-14
15257,2,239,12,883.2,0.05,0.08,N,F,2025-05-14,2025-05-14
15257,3,200,11,1431.43,0.0,0.08,N,F,2025-05-14,2025-05-14
15258,1,156,1,147.22,0.0,0.08,N,O,2025-01-18,2025-01-27
15258,2,286,11,848.32,0.1,0.08,N,O,2025-01-21,2025-01-27
15258,3,132,10,317.5,0.1,0.08,N,O,2025-01-26,2025-01-27
15259,1,291,2,219.6,0.1,0.08,N,O,2025-02-16,2025-02-21
15260,1,183,18,1240.02,0.1,0.08,N,O,2025-05-27,2025-05-23
15260,2,245,1,194.15,0.02,0.08,N,O,2025-05-18,2025-05-23
15260,3,278,1,53.16,0.1,0.08,N,O,2025-05-28,2025-05-23
15261,1,230,12,1560.0,0.0,0.08,N,F,2025-01-31,2025-01-29
15262,1,181,4,762.36,0.1,0.08,N,O,2025-05-13,2025-05-21
15262,2,214,13,1174.16,0.02,0.08,N,O,2025-05-13,2025-05-21
15263,1,152,19,1152.54,0.02,0.08,N,F,2025-03-10,2025-03-18
15263,2,163,3,212.4,0.02,0.08,N,F,2025-03-10,2025-03-18
15263,3,110,9,345.06,0.0,0.08,R,F,2025-03-17,2025-03-18
15263,4,293,4,589.52,0.02,0.08,N,F,2025-03-11,2025-03-18
15264,1,198,9,1408.23,0.05,0.08,N,O,2025-06-07,2025-06-12
15265,1,205,5,501.5,0.05,0.08,N,O,2025-05-20,2025-05-16
15265,2,185,9,1168.83,0.1,0.08,N,O,2025-05-17,2025-05-16
15265,3,119,15,951.45,0.02,0.08,N,O,2025-05-12,2025-05-16
15265,4,101,1,191.18,0.02,0.08,N,O,2025-05-18,2025-05-16
15265,5,243,7,342.02,0.0,0.08,N,O,2025-05-09,2025-05-16
15266,1,129,5,916.7,0.05,0.08,N,O,2025-06-15,2025-06-21
15266,2,161,15,841.35,0.1,0.08,N,O,2025-06-21,2025-06-21
15266,3,283,16,1311.68,0.1,0.08,N,O,2025-06-18,2025-06-21
15266,4,252,1,157.53,0.05,0.08,N,O,2025-06-24,2025-06-21
15267,1,221,15,864.45,0.1,0.08,N,O,2025-01-28,2025-01-29
15267,2,121,12,1252.56,0.05,0.08,N,O,2025-01-31,2025-01-29
15267,3,184,20,1180.8,0.1,0.08,N,O,2025-01-23,2025-01-29
15268,1,160,10,1694.5,0.1,0.08,N,O,2025-05-21,2025-05-16
15268,2,117,4,409.2,0.1,0.08,N,O,2025-05-15,2025-05-16
15269,1,132,19,621.49,0.02,0.08,N,O,2025-06-21,2025-06-28
15269,2,150,12,919.8,0.02,0.08,N,O,2025-06-19,2025-06-28
15269,3,171,12,1349.04,0.02,0.08,N,O,2025-06-28,2025-06-28
15269,4,134,1,49.89,0.02,0.08,N,O,2025-06-24,2025-06-28
15270,1,289,1,107.8,0.1,0.08,N,F,2025-06-15,2025-06-19
15271,1,220,15,524.85,0.1,0.08,N,F,2025-04-29,2025-04-27
15271,2,299,4,159.88,0.1,0.08,N,F,2025-04-30,2025-04-27
15272,1,259,16,1874.88,0.05,0.08,N,F,2025-05-04,2025-04-30
15272,2,268,11,1746.91,0.05,0.08,N,F,2025-05-05,2025-04-30
15272,3,129,13,2081.43,0.0,0.08,N,F,2025-04-25,2025-04-30
15273,1,214,7,560.21,0.1,0.08,N,F,2025-05-11,2025-05-09
15273,2,129,6,1071.36,0.1,0.08,N,F,2025-05-02,2025-05-09
15273,3,133,13,1342.64,0.1,0.08,N,F,2025-05-09,2025-05-09
15274,1,128,9,432.0,0.0,0.08,N,O,2025-04-09,2025-04-08
15274,2,180,15,672.6,0.1,0.08,N,O,2025-04-05,2025-04-08
15274,3,132,20,870.4,0.1,0.08,N,O,2025-04-11,2025-04-08
15275,1,270,19,1721.4,0.02,0.08,N,O,2025-01-27,2025-01-30
15276,1,240,17,1344.02,0.02,0.08,N,F,2025-04-21,2025-04-27
15276,2,141,12,1797.48,0.0,0.08,N,F,2025-04-30,2025-04-27
15277,1,270,17,1592.56,0.05,0.08,N,O,2025-02-16,2025-02-12
15277,2,295,11,1100.22,0.05,0.08,N,O,2025-02-16,2025-02-12
15278,1,291,13,1322.1,0.05,0.08,N,O,2025-02-15,2025-02-13
15278,2,221,15,962.85,0.1,0.08,N,O,2025-02-08,2025-02-13
15278,3,195,16,2542.08,0.05,0.08,N,O,2025-02-17,2025-02-13
15279,1,153,17,2466.36,0.0,0.08,N,O,2025-03-28,2025-03-29
15280,1,128,19,1017.64,0.05,0.08,N,O,2025-02-08,2025-02-03
15281,1,280,2,152.42,0.1,0.08,N,O,2025-05-16,2025-05-17
15281,2,123,4,463.52,0.1,0.08,N,O,2025-05-10,2025-05-17
15282,1,196,12,2396.52,0.02,0.08,N,F,2025-05-21,2025-05-21
15283,1,160,5,787.4,0.02,0.08,N,O,2025-05-03,2025-05-07
15283,2,172,6,1063.26,0.0,0.08,N,O,2025-05-08,2025-05-07
15283,3,227,14,1923.88,0.0,0.08,N,O,2025-04-30,2025-05-07
15283,4,183,11,911.79,0.05,0.08,N,O,2025-04-28,2025-05-07
15283,5,295,5,619.7,0.0,0.08,N,O,2025-05-08,2025-05-07
15284,1,132,9,277.38,0.02,0.08,N,O,2025-01-22,2025-01-25
15284,2,161,16,1051.36,0.0,0.08,N,O,2025-01-16,2025-01-25
15285,1,173,17,2185.18,0.1,0.08,N,O,2025-04-16,2025-04-25
15285,2,190,18,3592.26,0.1,0.08,N,O,2025-04-23,2025-04-25
15286,1,244,18,899.28,0.02,0.08,N,O,2025-05-29,2025-05-28
15286,2,199,20,452.6,0.0,0.08,N,O,2025-05-21,2025-05-28
15286,3,160,12,1876.8,0.02,0.08,N,O,2025-06-01,2025-05-28
15286,4,231,2,78.26,0.1,0.08,N,O,2025-05-25,2025-05-28
15287,1,144,11,688.49,0.1,0.08,N,O,2025-06-11,2025-06-10
15287,2,130,15,1763.4,0.0,0.08,N,O,2025-06-02,2025-06-10
15288,1,256,4,381.4,0.05,0.08,N,F,2025-03-28,2025-04-06
15288,2,154,4,675.36,0.1,0.08,N,F,2025-04-06,2025-04-06
15288,3,259,20,1953.2,0.02,0.08,N,F,2025-04-10,2025-04-06
15288,4,290,5,656.75,0.1,0.08,N,F,2025-03-31,2025-04-06
15289,1,249,4,583.76,0.0,0.08,N,O,2025-06-13,2025-06-21
15289,2,116,10,1130.8,0.02,0.08,N,O,2025-06-13,2025-06-21
15290,1,165,7,1116.71,0.05,0.08,N,F,2025-01-06,2025-01-15
15290,2,196,11,1656.6,0.0,0.08,N,F,2025-01-07,2025-01-15
15290,3,247,15,2876.85,0.02,0.08,N,F,2025-01-19,2025-01-15
15290,4,178,1,115.36,0.0,0.08,N,F,2025-01-16,2025-01-15
15290,5,198,7,1137.64,0.02,0.08,N,F,2025-01-16,2025-01-15
15291,1,168,18,2745.0,0.02,0.08,N,O,2025-05-17,2025-05-13
15291,2,284,11,742.39,0.1,0.08,N,O,2025-05-18,2025-05-13
15291,3,263,10,1398.9,0.05,0.08,N,O,2025-05-10,2025-05-13
15291,4,245,5,708.0,0.05,0.08,N,O,2025-05-18,2025-05-13
15292,1,197,14,2726.64,0.05,0.08,N,O,2025-01-22,2025-01-22
15292,2,250,7,1095.15,0.0,0.08,N,O,2025-01-17,2025-01-22
15292,3,236,2,311.56,0.02,0.08,N,O,2025-01-18,2025-01-22
15292,4,124,19,2861.02,0.0,0.08,N,O,2025-01-16,2025-01-22
15293,1,272,2,131.92,0.0,0.08,N,F,2025-03-24,2025-04-02
15293,2,149,9,1264.95,0.1,0.08,N,F,2025-03-27,2025-04-02
15293,3,145,1,21.52,0.0,0.08,N,F,2025-03-31,2025-04-02
15293,4,206,9,971.46,0.0,0.08,N,F,2025-03-31,2025-04-02
15293,5,193,3,627.33,0.02,0.08,N,F,2025-04-05,2025-04-02
15294,1,135,12,2169.96,0.02,0.08,N,O,2025-02-09,2025-02-18
15294,2,197,10,1392.7,0.02,0.08,N,O,2025-02-11,2025-02-18
15294,3,149,13,1900.47,0.0,0.08,N,O,2025-02-09,2025-02-18
15294,4,123,8,875.12,0.05,0.08,N,O,2025-02-17,2025-02-18
15294,5,176,16,3197.6,0.1,0.08,N,O,2025-02-10,2025-02-18
15295,1,299,19,731.69,0.02,0.08,N,O,2025-04-27,2025-04-29
15295,2,197,4,640.04,0.05,0.08,N,O,2025-04-27,2025-04-29
15295,3,228,2,199.66,0.02,0.08,N,O,2025-05-03,2025-04-29
15295,4,212,9,1567.8,0.0,0.08,N,O,2025-05-01,2025-04-29
15296,1,203,1,143.87,0.0,0.08,N,O,2025-05-25,2025-05-27
15296,2,245,5,929.2,0.05,0.08,N,O,2025-05-19,2025-05-27
15296,3,113,7,875.35,0.02,0.08,N,O,2025-05-20,2025-05-27
15296,4,235,16,1564.96,0.0,0.08,N,O,2025-05-18,2025-05-27
15296,5,164,12,1751.88,0.02,0.08,N,O,2025-05-29,2025-05-27
15297,1,275,11,984.28,0.1,0.08,N,F,2025-02-01,2025-01-27
15297,2,268,7,1193.08,0.02,0.08,N,F,2025-01-19,2025-01-27
15297,3,160,14,2061.36,0.0,0.08,N,F,2025-01-19,2025-01-27
15298,1,185,3,371.4,0.05,0.08,N,O,2025-02-07,2025-02-02
15298,2,200,11,1530.43,0.02,0.08,N,O,2025-01-25,2025-02-02
15298,3,213,19,1804.62,0.0,0.08,N,O,2025-01-26,2025-02-02
15299,1,275,10,754.3,0.05,0.08,N,F,2025-03-31,2025-03-28
15299,2,205,3,307.83,0.0,0.08,N,F,2025-03-19,2025-03-28
15299,3,116,5,558.8,0.0,0.08,N,F,2025-03-24,2025-03-28
15300,1,123,3,323.97,0.02,0.08,N,O,2025-05-22,2025-05-20
15301,1,157,1,48.56,0.05,0.08,N,O,2025-03-11,2025-03-09
15301,2,102,18,2743.92,0.0,0.08,N,O,2025-03-09,2025-03-09
15302,1,190,3,468.0,0.05,0.08,N,O,2025-06-10,2025-06-17
15303,1,184,4,280.6,0.02,0.08,N,O,2025-02-05,2025-02-01
15303,2,129,12,2060.76,0.02,0.08,N,O,2025-01-28,2025-02-01
15303,3,243,20,966.6,0.05,0.08,N,O,2025-02-02,2025-02-01
15304,1,130,11,1316.92,0.0,0.08,N,O,2025-03-18,2025-03-25
15305,1,281,1,30.49,0.05,0.08,N,F,2025-01-25,2025-01-25
15305,2,195,16,2846.08,0.1,0.08,N,F,2025-01-20,2025-01-25
15305,3,260,10,873.1,0.02,0.08,N,F,2025-01-16,2025-01-25
15306,1,220,4,143.56,0.1,0.08,N,O,2025-05-27,2025-05-30
15306,2,171,17,1875.95,0.1,0.08,N,O,2025-05-21,2025-05-30
15307,1,195,1,138.67,0.05,0.08,N,O,2025-03-20,2025-03-24
15307,2,263,13,1968.98,0.0,0.08,N,O,2025-03-15,2025-03-24
15307,3,212,17,2484.21,0.02,0.08,N,O,2025-03-19,2025-03-24
15307,4,294,3,91.05,0.1,0.08,N,O,2025-03-27,2025-03-24
15308,1,284,13,929.11,0.02,0.08,N,F,2025-02-10,2025-02-19
15308,2,240,14,942.34,0.02,0.08,N,F,2025-02-10,2025-02-19
15308,3,283,8,702.24,0.0,0.08,N,F,2025-02-17,2025-02-19
15309,1,121,19,2089.81,0.02,0.08,N,F,2025-06-05,2025-05-31
15309,2,101,9,1422.72,0.0,0.08,N,F,2025-05-28,2025-05-31
15310,1,237,7,590.03,0.02,0.08,N,O,2025-06-11,2025-06-12
15310,2,203,16,2073.76,0.1,0.08,N,O,2025-06-03,2025-06-12
15310,3,113,17,2413.83,0.1,0.08,N,O,2025-06-04,2025-06-12
15310,4,208,3,205.65,0.02,0.08,N,O,2025-06-11,2025-06-12
15310,5,235,8,644.24,0.02,0.08,N,O,2025-06-17,2025-06-12
15311,1,237,12,1071.12,0.1,0.08,N,O,2025-01-24,2025-01-23
15312,1,122,6,271.62,0.1,0.08,N,O,2025-05-15,2025-05-12
15312,2,253,10,1002.1,0.05,0.08,N,O,2025-05-07,2025-05-12
15312,3,257,1,140.9,0.02,0.08,N,O,2025-05-03,2025-05-12
15312,4,163,20,1422.0,0.02,0.08,N,O,2025-05-12,2025-05-12
15312,5,143,4,420.2,0.02,0.08,N,O,2025-05-12,2025-05-12
15313,1,152,18,884.16,0.1,0.08,N,O,2025-05-01,2025-04-30
15313,2,294,20,787.0,0.05,0.08,N,O,2025-05-02,2025-04-30
15313,3,214,13,1426.75,0.02,0.08,N,O,2025-04-26,2025-04-30
15314,1,187,16,2502.4,0.05,0.08,N,O,2025-03-20,2025-03-26
15315,1,296,14,2323.86,0.05,0.08,N,O,2025-01-12,2025-01-16
15315,2,268,6,911.52,0.0,0.08,N,O,2025-01-14,2025-01-16
15316,1,138,15,456.45,0.02,0.08,N,O,2025-05-19,2025-05-26
15316,2,122,18,704.52,0.0,0.08,N,O,2025-05-21,2025-05-26
15316,3,105,16,824.64,0.02,0.08,N,O,2025-05-24,2025-05-26
15317,1,195,13,2406.3,0.0,0.08,N,O,2025-03-30,2025-03-28
15317,2,262,10,585.2,0.05,0.08,N,O,2025-03-28,2025-03-28
15317,3,167,1,108.77,0.02,0.08,N,O,2025-03-27,2025-03-28
15317,4,256,15,2045.55,0.1,0.08,N,O,2025-03-19,2025-03-28
15317,5,198,2,230.2,0.05,0.08,N,O,2025-03-28,2025-03-28
15318,1,122,9,450.27,0.02,0.08,N,O,2025-02-10,2025-02-06
15318,2,278,3,190.05,0.1,0.08,N,O,2025-02-07,2025-02-06
15318,3,156,16,2310.4,0.05,0.08,N,O,2025-02-08,2025-02-06
15319,1,219,2,309.7,0.02,0.08,N,O,2025-05-23,2025-05-21
15319,2,202,16,1683.04,0.05,0.08,N,O,2025-05-16,2025-05-21
15320,1,122,15,589.95,0.0,0.08,N,O,2025-03-14,2025-03-12
15320,2,253,14,1128.12,0.1,0.08,N,O,2025-03-05,2025-03-12
15320,3,262,17,758.2,0.1,0.08,N,O,2025-03-04,2025-03-12
15320,4,162,7,1351.7,0.02,0.08,N,O,2025-03-12,2025-03-12
15320,5,237,5,445.0,0.05,0.08,N,O,2025-03-04,2025-03-12
15321,1,278,10,521.8,0.02,0.08,N,O,2025-06-01,2025-06-04
15321,2,176,20,3760.2,0.05,0.08,N,O,2025-05-26,2025-06-04
15321,3,184,15,1120.2,0.1,0.08,N,O,2025-05-27,2025-06-04
15322,1,224,13,2236.52,0.0,0.08,N,O,2025-05-16,2025-05-11
15322,2,256,19,2392.67,0.1,0.08,N,O,2025-05-06,2025-05-11
15322,3,283,20,1793.4,0.1,0.08,N,O,2025-05-09,2025-05-11
15322,4,202,18,2323.08,0.1,0.08,N,O,2025-05-12,2025-05-11
15322,5,130,6,909.36,0.05,0.08,N,O,2025-05-12,2025-05-11
15323,1,129,20,2966.0,0.02,0.08,N,O,2025-04-24,2025-05-02
15324,1,134,4,198.0,0.02,0.08,N,O,2025-03-19,2025-03-21
15324,2,205,18,2230.56,0.02,0.08,N,O,2025-03-13,2025-03-21
15325,1,233,13,510.25,0.1,0.08,N,F,2025-03-26,2025-03-27
15325,2,298,9,405.0,0.0,0.08,R,F,2025-03-26,2025-03-27
15325,3,112,9,1404.0,0.05,0.08,N,F,2025-03-26,2025-03-27
15325,4,131,3,547.35,0.1,0.08,N,F,2025-03-26,2025-03-27
15326,1,103,4,146.32,0.02,0.08,N,F,2025-04-26,2025-04-22
15326,2,131,5,808.3,0.0,0.08,N,F,2025-04-22,2025-04-22
15326,3,209,8,211.68,0.0,0.08,N,F,2025-04-25,2025-04-22
15326,4,117,10,1336.9,0.02,0.08,N,F,2025-04-16,2025-04-22
15326,5,196,11,2352.02,0.02,0.08,N,F,2025-04-16,2025-04-22
15327,1,204,12,1951.56,0.02,0.08,N,F,2025-04-04,2025-04-05
15327,2,234,16,1565.76,0.1,0.08,N,F,2025-03-30,2025-04-05
15327,3,100,20,746.6,0.0,0.08,N,F,2025-03-30,2025-04-05
15327,4,157,5,283.25,0.02,0.08,N,F,2025-04-07,2025-04-05
15327,5,296,15,2383.8,0.0,0.08,N,F,2025-04-09,2025-04-05
15328,1,202,16,2020.64,0.05,0.08,N,O,2025-04-09,2025-04-10
15329,1,207,9,473.31,0.02,0.08,N,O,2025-06-30,2025-07-09
15330,1,274,4,127.92,0.1,0.08,N,O,2025-04-05,2025-04-03
15330,2,271,20,992.2,0.05,0.08,N,O,2025-04-04,2025-04-03
15330,3,135,15,2308.8,0.1,0.08,N,O,2025-03-26,2025-04-03
15330,4,231,9,330.66,0.0,0.08,N,O,2025-04-02,2025-04-03
15331,1,261,8,1326.4,0.1,0.08,N,O,2025-02-21,2025-02-26
15332,1,119,12,623.28,0.1,0.08,N,F,2025-04-08,2025-04-13
15332,2,233,20,687.8,0.02,0.08,N,F,2025-04-14,2025-04-13
15333,1,285,14,760.48,0.1,0.08,N,F,2025-05-24,2025-05-20
15333,2,214,10,1094.9,0.0,0.08,N,F,2025-05-24,2025-05-20
15333,3,211,13,1983.54,0.0,0.08,N,F,2025-05-13,2025-05-20
15334,1,285,7,455.28,0.05,0.08,N,O,2025-03-07,2025-03-16
15334,2,159,8,1039.12,0.02,0.08,N,O,2025-03-11,2025-03-16
15335,1,238,2,214.58,0.1,0.08,N,O,2025-02-05,2025-02-13
15336,1,177,10,1220.2,0.1,0.08,N,O,2025-01-19,2025-01-22
15337,1,249,17,2767.94,0.05,0.08,N,F,2025-05-16,2025-05-22
15338,1,226,2,179.64,0.1,0.08,N,O,2025-04-10,2025-04-10
15339,1,159,10,1218.4,0.0,0.08,N,F,2025-01-25,2025-01-29
15339,2,233,10,463.4,0.02,0.08,N,F,2025-02-02,2025-01-29
15339,3,286,9,543.78,0.02,0.08,N,F,2025-02-02,2025-01-29
15339,4,218,17,2161.89,0.1,0.08,N,F,2025-01-24,2025-01-29
15340,1,164,13,1744.34,0.0,0.08,N,O,2025-03-22,2025-03-19
15340,2,215,13,1351.61,0.0,0.08,N,O,2025-03-18,2025-03-19
15340,3,216,6,695.04,0.0,0.08,N,O,2025-03-21,2025-03-19
15341,1,285,2,128.04,0.0,0.08,N,O,2025-01-05,2025-01-14
15341,2,249,3,425.19,0.1,0.08,N,O,2025-01-13,2025-01-14
15341,3,264,2,157.02,0.05,0.08,N,O,2025-01-16,2025-01-14
15342,1,106,20,3660.0,0.02,0.08,N,O,2025-05-27,2025-05-24
15343,1,149,17,2375.58,0.05,0.08,N,O,2025-06-28,2025-06-24
15343,2,238,14,1694.14,0.0,0.08,N,O,2025-06-28,2025-06-24
15343,3,144,2,138.36,0.0,0.08,N,O,2025-06-18,2025-06-24
15343,4,106,9,1192.05,0.02,0.08,N,O,2025-06-20,2025-06-24
15344,1,220,12,507.84,0.02,0.08,N,O,2025-05-02,2025-05-07
15345,1,104,19,789.64,0.0,0.08,R,F,2025-03-08,2025-03-06
15345,2,155,12,1656.48,0.1,0.08,N,F,2025-02-27,2025-03-06
15346,1,197,6,1005.18,0.02,0.08,N,F,2025-02-22,2025-02-18
15346,2,205,8,719.04,0.1,0.08,N,F,2025-02-20,2025-02-18
15346,3,139,17,1910.97,0.0,0.08,N,F,2025-02-10,2025-02-18
15346,4,228,2,172.8,0.02,0.08,N,F,2025-02-18,2025-02-18
15347,1,240,3,207.42,0.05,0.08,N,O,2025-01-24,2025-01-19
15347,2,224,14,2372.44,0.05,0.08,N,O,2025-01-11,2025-01-19
15347,3,195,1,172.09,0.1,0.08,N,O,2025-01-22,2025-01-19
15347,4,114,8,1302.0,0.0,0.08,N,O,2025-01-10,2025-01-19
15347,5,136,8,1322.32,0.0,0.08,N,O,2025-01-12,2025-01-19
15348,1,158,11,500.5,0.1,0.08,N,O,2025-04-04,2025-03-31
15348,2,235,14,1122.24,0.02,0.08,N,O,2025-03-24,2025-03-31
15348,3,268,3,541.11,0.05,0.08,N,O,2025-03-28,2025-03-31
15348,4,136,17,2767.6,0.1,0.08,N,O,2025-03-24,2025-03-31
15348,5,285,10,620.5,0.0,0.08,N,O,2025-03-30,2025-03-31
15349,1,143,7,858.83,0.0,0.08,N,O,2025-01-15,2025-01-11
15349,2,196,16,3420.16,0.05,0.08,N,O,2025-01-14,2025-01-11
15349,3,287,8,327.36,0.0,0.08,N,O,2025-01-12,2025-01-11
15350,1,114,11,1648.46,0.05,0.08,N,O,2025-04-06,2025-04-01
15350,2,181,10,1974.5,0.02,0.08,N,O,2025-03-30,2025-04-01
15350,3,249,8,1113.6,0.1,0.08,N,O,2025-04-03,2025-04-01
15351,1,122,17,701.42,0.1,0.08,N,O,2025-06-11,2025-06-17
15351,2,215,4,324.6,0.0,0.08,N,O,2025-06-18,2025-06-17
15351,3,166,7,249.69,0.02,0.08,N,O,2025-06-13,2025-06-17
15351,4,221,8,428.0,0.0,0.08,N,O,2025-06-09,2025-06-17
15351,5,109,6,206.88,0.1,0.08,N,O,2025-06-08,2025-06-17
15352,1,129,1,146.32,0.05,0.08,N,O,2025-04-28,2025-04-28
15352,2,198,18,2233.98,0.0,0.08,N,O,2025-05-03,2025-04-28
15352,3,199,1,22.93,0.02,0.08,N,O,2025-04-24,2025-04-28
15352,4,297,17,2917.03,0.05,0.08,N,O,2025-04-25,2025-04-28
15352,5,192,8,306.48,0.02,0.08,N,O,2025-05-03,2025-04-28
15353,1,127,17,744.94,0.05,0.08,N,F,2025-06-29,2025-07-07
15353,2,129,12,1903.32,0.05,0.08,N,F,2025-07-12,2025-07-07
15353,3,134,17,828.92,0.05,0.08,N,F,2025-06-30,2025-07-07
15353,4,265,1,79.04,0.0,0.08,N,F,2025-07-08,2025-07-07
15354,1,166,13,523.64,0.05,0.08,N,F,2025-02-28,2025-02-25
15354,2,194,10,357.8,0.1,0.08,N,F,2025-02-25,2025-02-25
15354,3,128,15,839.85,0.0,0.08,N,F,2025-02-22,2025-02-25
15354,4,111,17,1243.55,0.1,0.08,N,F,2025-02-21,2025-02-25
15354,5,234,18,1546.56,0.1,0.08,N,F,2025-02-27,2025-02-25
15355,1,247,2,326.48,0.05,0.08,N,O,2025-03-29,2025-04-01
15355,2,106,9,1461.06,0.02,0.08,N,O,2025-03-24,2025-04-01
15355,3,141,3,365.1,0.05,0.08,N,O,2025-04-04,2025-04-01
15355,4,108,10,324.7,0.1,0.08,N,O,2025-04-04,2025-04-01
15355,5,137,16,967.84,0.1,0.08,N,O,2025-03-27,2025-04-01
15356,1,217,15,863.55,0.0,0.08,N,F,2025-01-16,2025-01-25
15356,2,184,7,456.54,0.02,0.08,N,F,2025-01-29,2025-01-25
15356,3,249,9,1110.6,0.1,0.08,R,F,2025-01-24,2025-01-25
15356,4,183,4,261.12,0.05,0.08,N,F,2025-01-23,2025-01-25
15357,1,282,13,1257.62,0.0,0.08,N,F,2025-04-05,2025-04-11
15357,2,188,14,1415.82,0.05,0.08,N,F,2025-04-04,2025-04-11
15358,1,142,12,1119.84,0.02,0.08,N,O,2025-06-14,2025-06-11
15358,2,263,13,2287.22,0.02,0.08,N,O,2025-06-12,2025-06-11
15358,3,239,13,1040.13,0.02,0.08,N,O,2025-06-05,2025-06-11
15358,4,258,16,946.56,0.02,0.08,N,O,2025-06-04,2025-06-11
15358,5,177,2,262.6,0.0,0.08,N,O,2025-06-05,2025-06-11
15359,1,172,5,843.1,0.05,0.08,N,O,2025-03-05,2025-03-05
15359,2,268,6,929.04,0.02,0.08,N,O,2025-03-06,2025-03-05
15360,1,115,4,169.44,0.05,0.08,N,O,2025-07-01,2025-07-04
15360,2,194,12,435.72,0.0,0.08,N,O,2025-06-25,2025-07-04
15360,3,138,7,234.36,0.05,0.08,N,O,2025-06-26,2025-07-04
15360,4,103,1,41.05,0.02,0.08,N,O,2025-06-30,2025-07-04
15360,5,143,17,1921.34,0.0,0.08,N,O,2025-06-25,2025-07-04
15361,1,210,6,450.42,0.02,0.08,N,O,2025-03-04,2025-03-04
15361,2,210,18,1200.42,0.02,0.08,N,O,2025-02-27,2025-03-04
15361,3,138,18,567.18,0.1,0.08,N,O,2025-03-06,2025-03-04
15361,4,276,6,646.98,0.05,0.08,N,O,2025-03-02,2025-03-04
15361,5,298,20,969.2,0.1,0.08,N,O,2025-02-28,2025-03-04
15362,1,186,19,3011.31,0.1,0.08,N,O,2025-07-06,2025-07-03
15362,2,219,9,1293.66,0.05,0.08,N,O,2025-06-26,2025-07-03
15363,1,170,1,147.33,0.02,0.08,N,O,2025-03-27,2025-03-31
15363,2,129,11,1560.68,0.05,0.08,N,O,2025-03-24,2025-03-31
15364,1,290,18,2083.86,0.1,0.08,N,F,2025-04-02,2025-04-07
15364,2,296,9,1214.91,0.02,0.08,N,F,2025-03-31,2025-04-07
15364,3,135,19,3500.75,0.05,0.08,N,F,2025-04-03,2025-04-07
15364,4,253,17,1268.88,0.05,0.08,N,F,2025-04-12,2025-04-07
15365,1,167,14,1849.4,0.05,0.08,N,F,2025-04-15,2025-04-11
15366,1,239,15,1157.4,0.05,0.08,N,F,2025-05-29,2025-06-06
15366,2,208,13,894.53,0.02,0.08,N,F,2025-06-09,2025-06-06
15366,3,196,10,2028.8,0.02,0.08,N,F,2025-05-30,2025-06-06
