order_id,cust_id,order_status,total_price,order_date,order_priority
13658,2789,O,4723.24,2025-03-01,3-MEDIUM
13659,2789,O,2077.31,2025-02-23,4-LOW
13660,2789,F,2278.56,2025-05-10,2-HIGH
13661,2789,F,2002.43,2025-03-25,1-URGENT
13662,2790,P,5270.88,2025-06-16,3-MEDIUM
13663,2790,P,6283.03,2025-06-14,1-URGENT
13664,2790,P,3035.02,2025-05-16,1-URGENT
13665,2790,F,4219.14,2025-03-13,4-LOW
13666,2790,F,1549.42,2025-03-18,1-URGENT
13667,2790,F,6565.08,2025-01-17,4-LOW
13668,2790,P,67.23,2025-01-21,4-LOW
13669,2790,F,308.27,2025-03-15,3-MEDIUM
13670,2791,O,3478.77,2025-01-29,1-URGENT
13671,2791,F,6611.29,2025-04-10,2-HIGH
13672,2791,O,1387.92,2025-05-17,3-MEDIUM
13673,2791,F,6227.91,2025-02-11,3-MEDIUM
13674,2792,P,3569.68,2025-06-01,2-HIGH
13675,2792,F,5055.67,2025-02-05,3-MEDIUM
13676,2792,F,5817.68,2025-04-28,4-LOW
13677,2792,P,2772.1,2025-02-16,2-HIGH
13678,2793,O,3770.84,2025-03-19,2-HIGH
13679,2793,O,895.76,2025-02-04,2-HIGH
13680,2794,O,3591.89,2025-06-20,2-HIGH
13681,2794,P,1173.25,2025-06-27,3-MEDIUM
13682,2794,P,4426.52,2025-05-28,4-LOW
13683,2794,O,5571.66,2025-01-29,1-URGENT
13684,2795,O,1580.93,2025-05-04,1-URGENT
13685,2795,P,3077.03,2025-04-15,3-MEDIUM
13686,2795,P,5603.83,2025-02-13,4-LOW
13687,2795,F,7385.69,2025-02-04,4-LOW
13688,2795,O,4405.41,2025-02-25,3-MEDIUM
13689,2795,O,4371.29,2025-02-25,4-LOW
13690,2795,O,3576.17,2025-01-15,1-URGENT
13691,2795,O,3040.78,2025-06-21,2-HIGH
13692,2796,F,2972.17,2025-04-16,4-LOW
13693,2796,F,2316.0,2025-05-11,3-MEDIUM
13694,2796,P,4207.07,2025-03-02,3-MEDIUM
13695,2796,O,1228.75,2025-04-07,3-MEDIUM
13696,2796,P,6579.78,2025-02-08,1-URGENT
13697,2796,O,4289.19,2025-02-13,4-LOW
13698,2796,F,4586.17,2025-03-01,2-HIGH
13699,2796,F,5781.06,2025-01-18,1-URGENT
13700,2797,F,4091.78,2025-03-09,3-MEDIUM
13701,2797,F,8385.12,2025-06-04,4-LOW
13702,2797,F,1471.5,2025-01-06,2-HIGH
13703,2798,F,3393.25,2025-04-04,4-LOW
13704,2798,O,1389.81,2025-01-18,3-MEDIUM
13705,2798,F,6265.86,2025-05-01,1-URGENT
13706,2798,F,744.43,2025-02-25,2-HIGH
13707,2798,O,3232.67,2025-02-08,2-HIGH
13708,2798,O,1768.71,2025-01-04,1-URGENT
13709,2799,O,674.98,2025-05-30,4-LOW
13710,2799,P,3918.43,2025-01-27,2-HIGH
13711,2799,P,33.59,2025-06-04,1-URGENT
13712,2799,P,3585.98,2025-02-15,2-HIGH
13713,2800,P,1315.71,2025-04-01,3-MEDIUM
13714,2800,P,1670.96,2025-01-24,4-LOW
13715,2800,F,320.8,2025-03-28,1-URGENT
13716,2800,P,972.48,2025-05-13,2-HIGH
13717,2800,O,3367.13,2025-01-31,2-HIGH
13718,2801,P,5920.93,2025-02-06,1-URGENT
13719,2801,P,4048.08,2025-04-16,2-HIGH
13720,2801,F,767.82,2025-03-20,3-MEDIUM
13721,2802,P,2689.89,2025-03-04,4-LOW
13722,2802,O,2153.06,2025-05-01,2-HIGH
13723,2802,O,3774.56,2025-05-20,4-LOW
13724,2802,P,1316.38,2025-05-27,2-HIGH
13725,2802,F,3613.08,2025-04-08,1-URGENT
13726,2803,O,5177.84,2025-02-27,2-HIGH
13727,2803,F,2605.68,2025-05-17,4-LOW
13728,2803,O,571.23,2025-02-09,3-MEDIUM
13729,2803,P,109.64,2025-03-09,3-MEDIUM
13730,2803,O,1466.1,2025-05-29,4-LOW
13731,2803,F,4038.35,2025-03-13,3-MEDIUM
13732,2803,F,3138.52,2025-05-26,3-MEDIUM
13733,2804,P,3185.64,2025-04-18,1-URGENT
13734,2804,O,4105.63,2025-03-16,1-URGENT
13735,2804,F,2890.28,2025-04-12,4-LOW
13736,2805,P,531.26,2025-04-28,3-MEDIUM
13737,2805,O,4199.23,2025-03-15,3-MEDIUM
13738,2805,O,5115.67,2025-01-19,4-LOW
13739,2805,F,594.48,2025-05-07,1-URGENT
13740,2805,O,1425.06,2025-06-13,3-MEDIUM
13741,2805,P,3178.69,2025-01-11,1-URGENT
13742,2805,P,6268.05,2025-03-01,3-MEDIUM
13743,2806,P,1508.92,2025-04-17,4-LOW
13744,2807,F,3099.55,2025-06-05,1-URGENT
13745,2807,O,202.83,2025-06-04,1-URGENT
13746,2807,F,1037.59,2025-04-30,2-HIGH
13747,2807,F,959.12,2025-05-29,2-HIGH
13748,2807,F,4985.86,2025-02-26,1-URGENT
13749,2807,P,6577.73,2025-06-04,2-HIGH
13750,2808,O,3636.72,2025-01-29,4-LOW
13751,2808,P,3058.93,2025-04-12,4-LOW
13752,2808,P,1665.27,2025-05-18,1-URGENT
13753,2808,F,1545.76,2025-03-13,3-MEDIUM
13754,2808,P,3677.52,2025-04-14,1-URGENT
13755,2808,O,687.58,2025-05-26,3-MEDIUM
13756,2809,O,1245.03,2025-05-13,4-LOW
13757,2809,P,910.62,2025-05-17,3-MEDIUM
13758,2809,F,671.46,2025-04-01,1-URGENT
13759,2809,O,58.14,2025-02-18,2-HIGH
13760,2809,F,4607.77,2025-05-24,4-LOW
13761,2809,F,3857.08,2025-05-12,4-LOW
13762,2809,F,171.81,2025-04-09,2-HIGH
13763,2809,P,361.78,2025-02-10,3-MEDIUM
13764,2810,O,4050.45,2025-04-09,2-HIGH
13765,2811,O,6266.29,2025-02-11,4-LOW
13766,2811,O,2464.13,2025-01-30,1-URGENT
13767,2811,P,2102.08,2025-03-26,4-LOW
13768,2811,F,226.98,2025-06-12,4-LOW
13769,2811,O,6624.37,2025-04-13,4-LOW
13770,2811,O,30.91,2025-06-26,4-LOW
13771,2811,P,553.95,2025-06-01,4-LOW
13772,2812,F,1678.36,2025-06-15,1-URGENT
13773,2812,P,5865.85,2025-05-17,4-LOW
13774,2812,O,3124.32,2025-02-23,4-LOW
13775,2812,F,2152.96,2025-05-23,3-MEDIUM
13776,2812,O,2774.9,2025-05-29,3-MEDIUM
13777,2812,F,2777.27,2025-01-25,4-LOW
13778,2812,P,1013.08,2025-03-04,3-MEDIUM
13779,2813,F,2970.08,2025-01-30,2-HIGH
13780,2813,F,4821.05,2025-02-27,1-URGENT
13781,2813,O,2126.16,2025-06-14,1-URGENT
13782,2813,P,527.48,2025-06-26,3-MEDIUM
13783,2813,F,3392.59,2025-06-21,1-URGENT
13784,2813,F,2177.77,2025-01-25,2-HIGH
13785,2813,F,1411.48,2025-04-24,4-LOW
13786,2814,O,2833.97,2025-02-22,3-MEDIUM
13787,2814,F,5207.81,2025-06-28,4-LOW
13788,2814,P,649.51,2025-02-02,2-HIGH
13789,2814,P,2631.34,2025-06-29,2-HIGH
13790,2815,F,3227.5,2025-06-26,4-LOW
13791,2816,P,5942.53,2025-05-02,3-MEDIUM
13792,2816,F,7272.1,2025-02-08,3-MEDIUM
13793,2816,O,2156.97,2025-04-24,4-LOW
13794,2816,O,3903.22,2025-04-12,2-HIGH
13795,2817,O,5959.16,2025-03-06,1-URGENT
13796,2817,P,4226.27,2025-01-10,4-LOW
13797,2818,F,4396.76,2025-03-02,1-URGENT
13798,2818,O,2119.9,2025-06-19,3-MEDIUM
13799,2818,F,2880.27,2025-04-03,4-LOW
13800,2818,P,4223.33,2025-02-27,3-MEDIUM
13801,2818,P,5868.65,2025-05-13,4-LOW
13802,2818,O,52.33,2025-04-17,3-MEDIUM
13803,2818,F,1662.47,2025-01-27,3-MEDIUM
13804,2818,O,1645.91,2025-02-04,4-LOW
13805,2819,F,284.9,2025-01-14,1-URGENT
13806,2819,F,2134.24,2025-05-22,3-MEDIUM
13807,2819,F,1099.43,2025-03-30,4-LOW
13808,2820,F,5070.64,2025-02-03,3-MEDIUM
13809,2820,F,2048.1,2025-04-23,2-HIGH
13810,2820,O,1517.75,2025-06-02,4-LOW
13811,2820,F,5353.19,2025-01-08,2-HIGH
13812,2820,F,480.74,2025-05-07,2-HIGH
13813,2820,O,5025.8,2025-05-22,1-URGENT
13814,2821,P,5659.67,2025-04-14,1-URGENT
13815,2822,F,198.45,2025-06-05,4-LOW
13816,2823,P,4115.98,2025-02-06,4-LOW
13817,2823,F,4424.81,2025-03-16,2-HIGH
13818,2823,O,9440.93,2025-01-03,2-HIGH
13819,2823,O,4430.21,2025-03-19,3-MEDIUM
13820,2823,P,3584.77,2025-02-17,2-HIGH
13821,2823,F,4524.81,2025-02-05,1-URGENT
13822,2824,O,4525.34,2025-04-12,3-MEDIUM
13823,2824,F,3710.03,2025-02-18,1-URGENT
13824,2825,P,526.43,2025-01-02,3-MEDIUM
13825,2825,O,2327.83,2025-03-26,3-MEDIUM
13826,2825,O,5262.7,2025-05-20,1-URGENT
13827,2825,P,6672.4,2025-04-19,2-HIGH
13828,2825,F,5510.49,2025-06-06,4-LOW
13829,2825,P,4535.06,2025-03-13,1-URGENT
13830,2825,O,6805.04,2025-05-05,2-HIGH
13831,2825,O,5318.14,2025-02-18,4-LOW
13832,2826,P,3155.2,2025-06-24,4-LOW
13833,2826,F,1459.65,2025-05-10,2-HIGH
13834,2826,O,5539.99,2025-02-14,3-MEDIUM
13835,2826,O,4110.45,2025-05-16,2-HIGH
13836,2826,F,6598.3,2025-05-17,1-URGENT
13837,2826,P,4931.58,2025-06-02,3-MEDIUM
13838,2826,P,1479.66,2025-01-01,4-LOW
13839,2826,O,4488.15,2025-01-10,1-URGENT
13840,2827,F,5724.23,2025-01-20,2-HIGH
13841,2827,P,2520.07,2025-02-27,1-URGENT
13842,2827,F,2189.58,2025-05-28,3-MEDIUM
13843,2827,O,500.33,2025-03-09,4-LOW
13844,2828,P,2294.02,2025-01-04,3-MEDIUM
13845,2828,F,2681.84,2025-05-24,4-LOW
13846,2828,F,2744.48,2025-03-09,2-HIGH
13847,2829,F,1755.79,2025-05-10,4-LOW
13848,2829,O,961.31,2025-01-20,2-HIGH
13849,2829,O,4730.8,2025-05-04,3-MEDIUM
13850,2829,O,1359.99,2025-02-19,2-HIGH
13851,2829,P,3832.42,2025-05-06,3-MEDIUM
13852,2829,F,558.6,2025-02-17,3-MEDIUM
13853,2829,F,4995.76,2025-05-10,3-MEDIUM
13854,2830,P,4264.43,2025-04-12,3-MEDIUM
13855,2830,F,1490.23,2025-06-25,2-HIGH
13856,2830,O,2124.72,2025-01-31,3-MEDIUM
13857,2831,F,1522.69,2025-03-19,4-LOW
13858,2832,P,5600.57,2025-06-03,2-HIGH
13859,2832,P,4696.14,2025-04-19,2-HIGH
13860,2832,P,4557.81,2025-05-11,4-LOW
13861,2833,O,892.67,2025-05-20,1-URGENT
13862,2833,P,6118.4,2025-05-12,4-LOW
13863,2833,O,2302.54,2025-06-22,2-HIGH
13864,2834,O,4594.41,2025-01-21,2-HIGH
13865,2835,P,372.38,2025-03-30,3-MEDIUM
13866,2835,F,4100.72,2025-06-11,4-LOW
13867,2835,F,5637.27,2025-05-21,3-MEDIUM
13868,2835,P,1437.63,2025-03-26,1-URGENT
13869,2835,P,6864.33,2025-05-16,4-LOW
13870,2835,P,2126.08,2025-05-22,3-MEDIUM
13871,2835,F,124.13,2025-04-18,1-URGENT
13872,2835,P,501.07,2025-03-18,4-LOW
13873,2836,O,4005.68,2025-05-11,3-MEDIUM
13874,2836,P,2151.09,2025-04-05,2-HIGH
13875,2836,O,4624.32,2025-06-09,1-URGENT
13876,2836,F,2338.33,2025-02-11,3-MEDIUM
13877,2836,F,65.41,2025-01-07,4-LOW
13878,2836,O,4715.45,2025-06-30,3-MEDIUM
13879,2836,O,5360.07,2025-01-26,1-URGENT
13880,2837,O,5969.43,2025-06-26,3-MEDIUM
13881,2837,P,3852.31,2025-05-02,4-LOW
13882,2838,O,5363.61,2025-01-06,4-LOW
13883,2838,O,3495.22,2025-06-24,2-HIGH
13884,2838,F,2655.97,2025-03-05,2-HIGH
13885,2838,O,2847.74,2025-05-18,2-HIGH
13886,2838,O,2179.72,2025-05-10,2-HIGH
13887,2839,O,1512.21,2025-05-29,1-URGENT
13888,2840,P,6194.65,2025-03-19,1-URGENT
13889,2840,F,3435.01,2025-06-28,4-LOW
13890,2840,F,6067.32,2025-03-04,2-HIGH
13891,2840,P,9453.42,2025-03-01,2-HIGH
13892,2840,P,2030.23,2025-01-05,1-URGENT
13893,2841,F,1283.46,2025-05-16,1-URGENT
13894,2841,P,2373.3,2025-03-24,2-HIGH
13895,2841,F,1107.11,2025-03-08,2-HIGH
13896,2841,F,1479.12,2025-06-16,3-MEDIUM
13897,2841,F,4324.47,2025-04-29,1-URGENT
13898,2841,O,2210.48,2025-05-02,4-LOW
13899,2841,O,2970.05,2025-05-11,1-URGENT
13900,2841,O,2832.6,2025-03-16,2-HIGH
13901,2842,P,2405.38,2025-06-16,2-HIGH
13902,2842,F,2913.1,2025-02-05,2-HIGH
13903,2843,O,2129.5,2025-02-18,2-HIGH
13904,2843,F,2748.99,2025-02-20,3-MEDIUM
13905,2843,O,1329.66,2025-05-11,3-MEDIUM
13906,2843,O,4332.07,2025-05-28,2-HIGH
13907,2843,P,2215.18,2025-03-15,2-HIGH
13908,2844,F,3298.65,2025-06-14,2-HIGH
13909,2845,F,392.69,2025-01-24,3-MEDIUM
13910,2845,O,6308.49,2025-02-24,2-HIGH
13911,2845,F,3372.18,2025-04-30,4-LOW
13912,2845,O,3446.96,2025-05-25,2-HIGH
13913,2845,O,7472.15,2025-04-03,1-URGENT
13914,2845,F,1041.76,2025-05-02,4-LOW
13915,2845,P,1905.45,2025-05-12,1-URGENT
13916,2845,O,1916.18,2025-06-23,3-MEDIUM
13917,2846,O,781.75,2025-05-16,2-HIGH
13918,2846,O,4172.08,2025-02-02,2-HIGH
13919,2847,P,905.77,2025-03-03,3-MEDIUM
13920,2847,O,2334.7,2025-05-18,1-URGENT
13921,2847,O,3236.7,2025-06-10,3-MEDIUM
13922,2847,F,1788.5,2025-06-11,1-URGENT
13923,2848,O,3511.96,2025-06-17,2-HIGH
13924,2849,F,2859.64,2025-03-25,4-LOW
13925,2849,F,4417.09,2025-05-24,4-LOW
13926,2849,F,626.81,2025-06-08,3-MEDIUM
13927,2849,O,4664.72,2025-03-24,4-LOW
13928,2849,O,239.0,2025-06-15,3-MEDIUM
13929,2849,P,3311.91,2025-02-05,1-URGENT
13930,2849,F,1260.36,2025-04-04,3-MEDIUM
13931,2849,F,3668.07,2025-05-21,1-URGENT
13932,2850,O,3431.69,2025-05-18,3-MEDIUM
13933,2850,F,695.77,2025-01-30,2-HIGH
13934,2850,O,307.58,2025-01-15,3-MEDIUM
13935,2850,F,2709.29,2025-05-15,4-LOW
13936,2850,P,4265.14,2025-03-19,4-LOW
13937,2851,O,1772.87,2025-03-15,1-URGENT
13938,2851,P,5138.95,2025-02-04,4-LOW
13939,2851,F,2966.34,2025-06-14,3-MEDIUM
13940,2851,P,1374.57,2025-05-07,3-MEDIUM
13941,2851,F,3404.65,2025-03-28,3-MEDIUM
13942,2851,F,2818.3,2025-02-04,1-URGENT
13943,2851,P,6632.81,2025-01-14,1-URGENT
13944,2852,F,3025.11,2025-03-06,4-LOW
13945,2852,F,894.89,2025-02-03,1-URGENT
13946,2852,F,4863.39,2025-05-08,1-URGENT
13947,2852,O,3176.84,2025-03-27,4-LOW
13948,2852,P,5573.15,2025-06-30,2-HIGH
13949,2852,F,1580.52,2025-03-11,3-MEDIUM
13950,2852,P,2274.85,2025-03-15,3-MEDIUM
13951,2853,O,4916.45,2025-05-22,3-MEDIUM
13952,2854,P,3235.4,2025-04-30,2-HIGH
13953,2854,F,6040.39,2025-03-02,4-LOW
13954,2854,F,3265.98,2025-03-14,2-HIGH
13955,2854,P,6212.71,2025-04-25,1-URGENT
13956,2854,P,1943.58,2025-05-26,2-HIGH
13957,2854,P,1150.12,2025-03-05,4-LOW
13958,2854,F,128.95,2025-02-03,4-LOW
13959,2855,O,608.7,2025-01-08,2-HIGH
13960,2855,F,1072.26,2025-01-09,1-URGENT
13961,2855,O,2834.58,2025-03-12,2-HIGH
13962,2855,P,1068.66,2025-03-22,1-URGENT
13963,2855,P,1424.53,2025-02-04,1-URGENT
13964,2856,F,3971.81,2025-03-12,4-LOW
13965,2856,P,168.97,2025-04-08,1-URGENT
13966,2856,F,2641.9,2025-03-31,3-MEDIUM
13967,2856,P,4525.01,2025-06-28,4-LOW
13968,2856,F,199.37,2025-02-26,4-LOW
13969,2856,O,3631.72,2025-01-27,2-HIGH
13970,2856,F,3962.31,2025-04-24,1-URGENT
13971,2856,P,962.03,2025-02-05,2-HIGH
13972,2857,F,5383.57,2025-01-26,4-LOW
13973,2857,P,1871.41,2025-05-21,3-MEDIUM
13974,2857,O,390.75,2025-04-11,3-MEDIUM
13975,2857,F,197.62,2025-04-19,2-HIGH
13976,2857,O,8168.16,2025-05-09,3-MEDIUM
13977,2857,P,2308.8,2025-05-13,1-URGENT
13978,2857,F,8776.8,2025-01-20,4-LOW
13979,2858,F,5953.05,2025-03-01,4-LOW
13980,2858,P,869.78,2025-02-23,1-URGENT
13981,2858,P,4556.29,2025-05-29,2-HIGH
13982,2858,P,2415.74,2025-01-14,4-LOW
13983,2858,F,1286.5,2025-04-29,4-LOW
13984,2859,F,3633.41,2025-03-02,1-URGENT
13985,2859,P,2201.2,2025-01-29,2-HIGH
13986,2859,O,3543.14,2025-02-14,3-MEDIUM
13987,2859,F,7095.27,2025-06-07,4-LOW
13988,2859,F,2133.33,2025-04-06,4-LOW
13989,2860,O,5952.38,2025-05-12,1-URGENT
13990,2860,P,2892.2,2025-01-31,4-LOW
13991,2860,P,589.26,2025-02-26,2-HIGH
13992,2860,O,3616.87,2025-04-26,1-URGENT
13993,2861,P,2666.79,2025-01-02,3-MEDIUM
13994,2861,P,1541.63,2025-01-18,4-LOW
13995,2861,F,1498.89,2025-01-19,1-URGENT
13996,2862,P,4494.59,2025-01-29,1-URGENT
13997,2863,F,742.22,2025-03-19,1-URGENT
13998,2864,O,5316.64,2025-02-26,4-LOW
13999,2864,F,690.98,2025-02-18,1-URGENT
14000,2864,P,3733.7,2025-06-02,2-HIGH
14001,2864,O,3705.08,2025-01-17,3-MEDIUM
14002,2864,O,2515.41,2025-06-26,4-LOW
14003,2864,O,7908.28,2025-03-13,4-LOW
14004,2864,F,747.17,2025-03-04,3-MEDIUM
14005,2865,F,1242.32,2025-02-11,3-MEDIUM
14006,2865,P,452.7,2025-06-18,3-MEDIUM
14007,2865,P,5529.1,2025-02-05,2-HIGH
14008,2865,F,744.23,2025-03-08,4-LOW
14009,2865,O,1744.95,2025-06-09,2-HIGH
14010,2866,P,149.61,2025-03-21,4-LOW
14011,2866,O,4842.07,2025-06-14,3-MEDIUM
14012,2866,P,5167.75,2025-02-18,3-MEDIUM
14013,2866,P,806.17,2025-06-13,3-MEDIUM
14014,2866,P,6101.08,2025-05-18,4-LOW
14015,2866,F,4794.76,2025-05-15,3-MEDIUM
14016,2867,O,2075.35,2025-01-24,3-MEDIUM
14017,2867,O,2935.69,2025-01-15,2-HIGH
14018,2868,O,5419.79,2025-06-16,1-URGENT
14019,2868,F,6660.09,2025-03-02,4-LOW
14020,2869,F,1044.54,2025-04-21,1-URGENT
14021,2869,P,3665.61,2025-04-14,2-HIGH
14022,2869,F,7760.37,2025-02-08,1-URGENT
14023,2870,P,1592.39,2025-05-28,1-URGENT
14024,2870,O,1436.47,2025-05-07,3-MEDIUM
14025,2870,O,3678.89,2025-05-08,3-MEDIUM
14026,2870,P,6930.04,2025-05-10,4-LOW
14027,2870,P,2037.04,2025-05-27,3-MEDIUM
14028,2870,O,2756.69,2025-04-02,2-HIGH
14029,2871,P,3470.71,2025-03-16,1-URGENT
14030,2871,O,226.98,2025-06-09,2-HIGH
14031,2871,F,3665.3,2025-03-22,1-URGENT
14032,2871,F,1507.84,2025-04-21,3-MEDIUM
14033,2871,P,2550.05,2025-06-09,2-HIGH
14034,2871,O,352.8,2025-04-20,4-LOW
14035,2871,F,3946.25,2025-03-06,3-MEDIUM
14036,2872,F,4217.1,2025-02-02,4-LOW
14037,2872,F,1916.7,2025-02-28,2-HIGH
14038,2872,F,3752.73,2025-05-18,2-HIGH
14039,2872,P,5067.04,2025-04-08,2-HIGH
14040,2872,P,1149.32,2025-03-13,4-LOW
14041,2872,P,2739.63,2025-01-05,1-URGENT
14042,2872,F,1059.56,2025-03-02,4-LOW
14043,2872,O,4057.99,2025-02-16,3-MEDIUM
14044,2873,P,228.7,2025-02-07,1-URGENT
14045,2873,P,1848.04,2025-02-28,3-MEDIUM
14046,2873,P,1837.37,2025-02-23,4-LOW
14047,2873,F,275.52,2025-01-20,2-HIGH
14048,2873,P,1153.76,2025-02-23,1-URGENT
14049,2874,F,7058.34,2025-06-12,1-URGENT
14050,2875,F,1862.96,2025-04-02,3-MEDIUM
14051,2875,F,4641.54,2025-03-24,3-MEDIUM
14052,2875,O,3607.09,2025-06-30,2-HIGH
14053,2876,O,870.49,2025-01-30,1-URGENT
14054,2876,P,3133.24,2025-05-01,3-MEDIUM
14055,2876,F,1432.13,2025-03-13,1-URGENT
14056,2876,F,5287.92,2025-01-02,4-LOW
14057,2876,O,1625.82,2025-05-05,1-URGENT
14058,2876,F,4919.58,2025-04-06,1-URGENT
14059,2876,O,523.74,2025-01-31,3-MEDIUM
14060,2877,O,3375.84,2025-03-29,1-URGENT
14061,2877,F,5474.92,2025-01-13,2-HIGH
14062,2877,P,1915.05,2025-06-02,4-LOW
14063,2877,P,4317.54,2025-05-05,1-URGENT
14064,2877,O,1120.39,2025-03-16,1-URGENT
14065,2877,P,3869.06,2025-02-05,1-URGENT
14066,2877,P,248.76,2025-05-19,1-URGENT
14067,2877,O,5412.7,2025-05-08,4-LOW
14068,2878,F,6503.47,2025-03-22,3-MEDIUM
14069,2878,F,5128.82,2025-04-01,4-LOW
14070,2878,P,127.85,2025-05-23,3-MEDIUM
14071,2878,O,1307.36,2025-01-23,1-URGENT
14072,2879,F,4389.96,2025-01-03,1-URGENT
14073,2879,P,5000.02,2025-01-22,4-LOW
14074,2879,O,1284.48,2025-04-04,2-HIGH
14075,2879,F,3427.83,2025-05-31,2-HIGH
14076,2879,P,543.3,2025-02-08,3-MEDIUM
14077,2879,F,6206.8,2025-01-24,4-LOW
14078,2880,P,3036.53,2025-03-15,3-MEDIUM
14079,2880,O,4429.34,2025-03-22,3-MEDIUM
14080,2880,F,5715.94,2025-03-03,1-URGENT
14081,2880,F,5436.22,2025-01-29,1-URGENT
14082,2880,O,5736.46,2025-02-01,2-HIGH
14083,2880,P,1701.59,2025-01-13,4-LOW
14084,2880,F,1920.0,2025-04-05,2-HIGH
14085,2880,F,767.64,2025-03-21,1-URGENT
14086,2881,P,6218.74,2025-04-04,2-HIGH
14087,2881,O,463.03,2025-05-16,4-LOW
14088,2881,O,731.8,2025-02-03,4-LOW
14089,2881,F,1004.99,2025-06-06,1-URGENT
14090,2881,F,2465.04,2025-05-18,3-MEDIUM
14091,2881,F,595.2,2025-03-22,4-LOW
14092,2882,P,3802.7,2025-03-09,3-MEDIUM
14093,2882,P,983.93,2025-02-16,1-URGENT
14094,2882,O,1139.65,2025-04-11,1-URGENT
14095,2882,P,2759.86,2025-05-28,3-MEDIUM
14096,2883,F,1760.35,2025-06-25,3-MEDIUM
14097,2883,P,5646.86,2025-04-08,2-HIGH
14098,2883,P,3578.63,2025-03-10,1-URGENT
14099,2884,P,856.62,2025-01-11,3-MEDIUM
14100,2884,P,2735.86,2025-06-12,4-LOW
14101,2884,F,1638.17,2025-05-22,1-URGENT
14102,2884,F,1123.39,2025-01-23,2-HIGH
14103,2884,F,2543.81,2025-03-07,3-MEDIUM
14104,2884,F,1560.33,2025-05-20,4-LOW
14105,2884,O,2719.84,2025-02-22,4-LOW
14106,2884,P,243.48,2025-04-22,3-MEDIUM
14107,2885,P,1496.85,2025-01-30,3-MEDIUM
14108,2885,P,6172.51,2025-05-19,2-HIGH
14109,2885,O,2968.52,2025-04-17,2-HIGH
14110,2885,O,4824.62,2025-04-08,2-HIGH
14111,2885,O,3984.32,2025-01-10,1-URGENT
14112,2885,P,1866.94,2025-05-19,1-URGENT
14113,2885,P,529.74,2025-03-09,1-URGENT
14114,2886,P,8833.39,2025-04-12,1-URGENT
14115,2887,P,5861.26,2025-01-31,3-MEDIUM
14116,2887,O,1436.64,2025-05-14,1-URGENT
14117,2887,P,6031.43,2025-06-22,2-HIGH
14118,2887,P,3016.98,2025-01-01,1-URGENT
14119,2887,F,1020.63,2025-01-04,1-URGENT
14120,2887,P,2288.91,2025-01-26,1-URGENT
14121,2887,F,4364.54,2025-01-05,2-HIGH
14122,2887,F,6311.05,2025-05-07,3-MEDIUM
14123,2888,F,3843.24,2025-03-02,4-LOW
14124,2888,F,508.09,2025-04-25,3-MEDIUM
14125,2888,P,3293.06,2025-05-19,1-URGENT
14126,2889,O,5618.36,2025-06-10,1-URGENT
14127,2889,F,4827.47,2025-03-17,3-MEDIUM
14128,2889,O,1828.34,2025-01-22,3-MEDIUM
14129,2889,O,2098.24,2025-01-07,3-MEDIUM
14130,2889,O,1126.98,2025-04-16,1-URGENT
14131,2889,P,615.22,2025-03-18,3-MEDIUM
14132,2889,P,4979.83,2025-02-05,4-LOW
14133,2889,F,1159.83,2025-04-10,3-MEDIUM
14134,2890,O,1956.55,2025-04-09,3-MEDIUM
14135,2890,P,1199.9,2025-05-29,2-HIGH
14136,2890,P,1300.73,2025-01-10,3-MEDIUM
14137,2890,P,3828.66,2025-04-19,2-HIGH
14138,2890,F,9293.41,2025-01-31,3-MEDIUM
14139,2890,P,6679.59,2025-06-04,1-URGENT
14140,2890,F,154.15,2025-06-19,4-LOW
14141,2890,P,1896.66,2025-03-13,4-LOW
14142,2891,F,8611.8,2025-04-11,3-MEDIUM
14143,2891,O,2949.8,2025-03-08,2-HIGH
14144,2891,P,2997.05,2025-03-09,2-HIGH
14145,2891,F,1250.23,2025-04-15,4-LOW
14146,2891,P,6100.48,2025-04-13,4-LOW
14147,2891,P,828.4,2025-01-30,1-URGENT
14148,2891,F,2502.04,2025-02-10,1-URGENT
14149,2891,O,1324.33,2025-04-21,3-MEDIUM
14150,2892,O,2101.9,2025-02-13,1-URGENT
14151,2892,O,2996.24,2025-02-17,2-HIGH
14152,2892,F,1393.95,2025-03-18,4-LOW
14153,2892,F,1195.97,2025-03-18,2-HIGH
14154,2892,F,2515.48,2025-03-26,2-HIGH
14155,2892,O,1644.84,2025-04-17,3-MEDIUM
14156,2893,P,3172.99,2025-05-01,2-HIGH
14157,2893,O,5386.73,2025-03-15,4-LOW
14158,2893,F,1458.8,2025-03-26,2-HIGH
14159,2894,F,2645.26,2025-02-18,3-MEDIUM
14160,2894,O,6704.05,2025-06-12,4-LOW
14161,2894,P,1549.85,2025-04-02,3-MEDIUM
14162,2894,P,2669.67,2025-03-19,3-MEDIUM
14163,2894,F,5771.06,2025-03-16,4-LOW
14164,2894,F,2529.26,2025-03-30,3-MEDIUM
14165,2895,F,4002.68,2025-06-27,4-LOW
14166,2895,F,4607.51,2025-04-24,4-LOW
14167,2896,P,4721.73,2025-06-08,1-URGENT
14168,2897,O,454.43,2025-02-19,2-HIGH
14169,2897,P,3047.16,2025-02-11,4-LOW
14170,2897,P,3119.72,2025-03-27,3-MEDIUM
14171,2897,P,2900.01,2025-04-13,2-HIGH
14172,2897,O,256.75,2025-02-22,3-MEDIUM
