cust_id,cust_name,mkt_segment,nation_name
1700,Customer#001700,MACHINERY,UNITED STATES
1701,Customer#001701,AUTOMOBILE,UNITED KINGDOM
1702,Customer#001702,BUILDING,BRAZIL
1703,Customer#001703,FURNITURE,AUSTRALIA
1704,Customer#001704,FURNITURE,FRANCE
1705,Customer#001705,FURNITURE,UNITED STATES
1706,Customer#001706,HOUSEHOLD,AUSTRALIA
1707,Customer#001707,FURNITURE,CANADA
1708,Customer#001708,FURNITURE,FRANCE
1709,Customer#001709,HOUSEHOLD,JAPAN
1710,Customer#001710,BUILDING,AUSTRALIA
1711,Customer#001711,BUILDING,GERMANY
1712,Customer#001712,BUILDING,CANADA
1713,Customer#001713,AUTOMOBILE,GERMANY
1714,Customer#001714,AUTOMOBILE,FRANCE
1715,Customer#001715,AUTOMOBILE,UNITED STATES
1716,Customer#001716,HOUSEHOLD,UNITED KINGDOM
1717,Customer#001717,HOUSEHOLD,FRANCE
1718,Customer#001718,AUTOMOBILE,JAPAN
1719,Customer#001719,MACHINERY,UNITED KINGDOM
1720,Customer#001720,BUILDING,AUSTRALIA
1721,Customer#001721,FURNITURE,AUSTRALIA
1722,Customer#001722,FURNITURE,BRAZIL
1723,Customer#001723,MACHINERY,CANADA
1724,Customer#001724,BUILDING,AUSTRALIA
1725,Customer#001725,BUILDING,AUSTRALIA
1726,Customer#001726,AUTOMOBILE,GERMANY
1727,Customer#001727,FURNITURE,UNITED KINGDOM
1728,Customer#001728,BUILDING,UNITED KINGDOM
1729,Customer#001729,MACHINERY,BRAZIL
1730,Customer#001730,HOUSEHOLD,JAPAN
1731,Customer#001731,HOUSEHOLD,CANADA
1732,Customer#001732,FURNITURE,CANADA
1733,Customer#001733,BUILDING,GERMANY
1734,Customer#001734,MACHINERY,AUSTRALIA
1735,Customer#001735,AUTOMOBILE,AUSTRALIA
1736,Customer#001736,BUILDING,AUSTRALIA
1737,Customer#001737,MACHINERY,FRANCE
1738,Customer#001738,BUILDING,CANADA
1739,Customer#001739,MACHINERY,BRAZIL
1740,Customer#001740,BUILDING,BRAZIL
1741,Customer#001741,MACHINERY,JAPAN
1742,Customer#001742,MACHINERY,CANADA
1743,Customer#001743,BUILDING,FRANCE
1744,Customer#001744,AUTOMOBILE,JAPAN
1745,Customer#001745,HOUSEHOLD,BRAZIL
1746,Customer#001746,MACHINERY,AUSTRALIA
1747,Customer#001747,FURNITURE,UNITED KINGDOM
1748,Customer#001748,AUTOMOBILE,CANADA
1749,Customer#001749,AUTOMOBILE,AUSTRALIA
1750,Customer#001750,HOUSEHOLD,BRAZIL
1751,Customer#001751,BUILDING,GERMANY
1752,Customer#001752,BUILDING,JAPAN
1753,Customer#001753,FURNITURE,AUSTRALIA
1754,Customer#001754,AUTOMOBILE,UNITED STATES
1755,Customer#001755,AUTOMOBILE,FRANCE
1756,Customer#001756,AUTOMOBILE,UNITED STATES
1757,Customer#001757,AUTOMOBILE,UNITED STATES
1758,Customer#001758,HOUSEHOLD,UNITED STATES
1759,Customer#001759,MACHINERY,FRANCE
1760,Customer#001760,MACHINERY,BRAZIL
1761,Customer#001761,HOUSEHOLD,AUSTRALIA
1762,Customer#001762,BUILDING,UNITED STATES
1763,Customer#001763,AUTOMOBILE,BRAZIL
1764,Customer#001764,HOUSEHOLD,CANADA
1765,Customer#001765,AUTOMOBILE,CANADA
1766,Customer#001766,FURNITURE,BRAZIL
1767,Customer#001767,MACHINERY,GERMANY
1768,Customer#001768,MACHINERY,UNITED KINGDOM
1769,Customer#001769,MACHINERY,UNITED STATES
1770,Customer#001770,HOUSEHOLD,UNITED STATES
1771,Customer#001771,AUTOMOBILE,FRANCE
1772,Customer#001772,AUTOMOBILE,FRANCE
1773,Customer#001773,AUTOMOBILE,JAPAN
1774,Customer#001774,HOUSEHOLD,UNITED STATES
1775,Customer#001775,BUILDING,CANADA
1776,Customer#001776,AUTOMOBILE,GERMANY
1777,Customer#001777,FURNITURE,UNITED STATES
1778,Customer#001778,AUTOMOBILE,JAPAN
1779,Customer#001779,FURNITURE,JAPAN
1780,Customer#001780,MACHINERY,AUSTRALIA
1781,Customer#001781,HOUSEHOLD,BRAZIL
1782,Customer#001782,HOUSEHOLD,JAPAN
1783,Customer#001783,AUTOMOBILE,CANADA
1784,Customer#001784,MACHINERY,AUSTRALIA
1785,Customer#001785,FURNITURE,UNITED KINGDOM
1786,Customer#001786,BUILDING,BRAZIL
1787,Customer#001787,FURNITURE,JAPAN
1788,Customer#001788,MACHINERY,UNITED KINGDOM
1789,Customer#001789,HOUSEHOLD,UNITED KINGDOM
1790,Customer#001790,MACHINERY,JAPAN
1791,Customer#001791,MACHINERY,JAPAN
1792,Customer#001792,MACHINERY,JAPAN
1793,Customer#001793,AUTOMOBILE,GERMANY
1794,Customer#001794,FURNITURE,FRANCE
1795,Customer#001795,BUILDING,AUSTRALIA
1796,Customer#001796,MACHINERY,GERMANY
1797,Customer#001797,BUILDING,CANADA
1798,Customer#001798,MACHINERY,JAPAN
1799,Customer#001799,HOUSEHOLD,AUSTRALIA
1800,Customer#001800,HOUSEHOLD,UNITED STATES
1801,Customer#001801,FURNITURE,FRANCE
1802,Customer#001802,MACHINERY,FRANCE
1803,Customer#001803,FURNITURE,CANADA
1804,Customer#001804,MACHINERY,JAPAN
1805,Customer#001805,AUTOMOBILE,GERMANY
1806,Customer#001806,MACHINERY,UNITED KINGDOM
1807,Customer#001807,HOUSEHOLD,GERMANY
1808,Customer#001808,MACHINERY,GERMANY
1809,Customer#001809,MACHINERY,UNITED KINGDOM
1810,Customer#001810,AUTOMOBILE,BRAZIL
1811,Customer#001811,AUTOMOBILE,JAPAN
1812,Customer#001812,HOUSEHOLD,BRAZIL
1813,Customer#001813,MACHINERY,JAPAN
1814,Customer#001814,FURNITURE,JAPAN
1815,Customer#001815,HOUSEHOLD,UNITED KINGDOM
1816,Customer#001816,HOUSEHOLD,UNITED STATES
1817,Customer#001817,FURNITURE,UNITED KINGDOM
1818,Customer#001818,HOUSEHOLD,FRANCE
1819,Customer#001819,FURNITURE,UNITED KINGDOM
1820,Customer#001820,HOUSEHOLD,JAPAN
1821,Customer#001821,HOUSEHOLD,UNITED STATES
1822,Customer#001822,AUTOMOBILE,GERMANY
1823,Customer#001823,AUTOMOBILE,BRAZIL
1824,Customer#001824,HOUSEHOLD,CANADA
1825,Customer#001825,AUTOMOBILE,BRAZIL
1826,Customer#001826,AUTOMOBILE,UNITED KINGDOM
1827,Customer#001827,HOUSEHOLD,BRAZIL
1828,Customer#001828,AUTOMOBILE,BRAZIL
1829,Customer#001829,BUILDING,UNITED STATES
1830,Customer#001830,HOUSEHOLD,JAPAN
1831,Customer#001831,AUTOMOBILE,GERMANY
1832,Customer#001832,FURNITURE,GERMANY
1833,Customer#001833,HOUSEHOLD,UNITED KINGDOM
1834,Customer#001834,AUTOMOBILE,AUSTRALIA
1835,Customer#001835,HOUSEHOLD,AUSTRALIA
1836,Customer#001836,HOUSEHOLD,CANADA
1837,Customer#001837,HOUSEHOLD,UNITED STATES
1838,Customer#001838,BUILDING,FRANCE
1839,Customer#001839,MACHINERY,UNITED STATES
1840,Customer#001840,MACHINERY,FRANCE
1841,Customer#001841,BUILDING,UNITED STATES
1842,Customer#001842,AUTOMOBILE,FRANCE
1843,Customer#001843,MACHINERY,JAPAN
1844,Customer#001844,AUTOMOBILE,UNITED KINGDOM
1845,Customer#001845,HOUSEHOLD,JAPAN
1846,Customer#001846,AUTOMOBILE,UNITED KINGDOM
1847,Customer#001847,BUILDING,JAPAN
1848,Customer#001848,MACHINERY,CANADA
1849,Customer#001849,FURNITURE,BRAZIL
1850,Customer#001850,HOUSEHOLD,GERMANY
1851,Customer#001851,MACHINERY,CANADA
1852,Customer#001852,MACHINERY,FRANCE
1853,Customer#001853,AUTOMOBILE,AUSTRALIA
1854,Customer#001854,BUILDING,FRANCE
1855,Customer#001855,AUTOMOBILE,GERMANY
1856,Customer#001856,AUTOMOBILE,UNITED STATES
1857,Customer#001857,FURNITURE,GERMANY
1858,Customer#001858,BUILDING,BRAZIL
1859,Customer#001859,BUILDING,AUSTRALIA
1860,Customer#001860,MACHINERY,UNITED STATES
1861,Customer#001861,FURNITURE,UNITED STATES
1862,Customer#001862,BUILDING,UNITED STATES
1863,Customer#001863,BUILDING,UNITED KINGDOM
1864,Customer#001864,HOUSEHOLD,CANADA
1865,Customer#001865,HOUSEHOLD,UNITED KINGDOM
1866,Customer#001866,FURNITURE,JAPAN
1867,Customer#001867,HOUSEHOLD,GERMANY
1868,Customer#001868,AUTOMOBILE,UNITED STATES
1869,Customer#001869,MACHINERY,AUSTRALIA
1870,Customer#001870,BUILDING,JAPAN
1871,Customer#001871,FURNITURE,GERMANY
1872,Customer#001872,HOUSEHOLD,UNITED KINGDOM
1873,Customer#001873,FURNITURE,UNITED KINGDOM
1874,Customer#001874,MACHINERY,UNITED KINGDOM
1875,Customer#001875,BUILDING,CANADA
1876,Customer#001876,AUTOMOBILE,FRANCE
1877,Customer#001877,MACHINERY,FRANCE
1878,Customer#001878,MACHINERY,AUSTRALIA
1879,Customer#001879,MACHINERY,GERMANY
1880,Customer#001880,BUILDING,CANADA
1881,Customer#001881,AUTOMOBILE,CANADA
1882,Customer#001882,MACHINERY,FRANCE
1883,Customer#001883,BUILDING,UNITED STATES
1884,Customer#001884,BUILDING,UNITED KINGDOM
1885,Customer#001885,FURNITURE,CANADA
1886,Customer#001886,AUTOMOBILE,UNITED KINGDOM
1887,Customer#001887,FURNITURE,UNITED KINGDOM
1888,Customer#001888,BUILDING,JAPAN
1889,Customer#001889,AUTOMOBILE,CANADA
1890,Customer#001890,MACHINERY,JAPAN
1891,Customer#001891,HOUSEHOLD,UNITED STATES
1892,Customer#001892,BUILDING,GERMANY
1893,Customer#001893,BUILDING,JAPAN
1894,Customer#001894,MACHINERY,BRAZIL
1895,Customer#001895,HOUSEHOLD,UNITED KINGDOM
1896,Customer#001896,BUILDING,UNITED STATES
1897,Customer#001897,BUILDING,GERMANY
1898,Customer#001898,AUTOMOBILE,BRAZIL
1899,Customer#001899,MACHINERY,CANADA
1900,Customer#001900,FURNITURE,JAPAN
1901,Customer#001901,BUILDING,BRAZIL
1902,Customer#001902,MACHINERY,GERMANY
1903,Customer#001903,BUILDING,AUSTRALIA
1904,Customer#001904,HOUSEHOLD,CANADA
1905,Customer#001905,MACHINERY,AUSTRALIA
1906,Customer#001906,HOUSEHOLD,AUSTRALIA
1907,Customer#001907,AUTOMOBILE,UNITED KINGDOM
1908,Customer#001908,AUTOMOBILE,UNITED STATES
1909,Customer#001909,AUTOMOBILE,UNITED KINGDOM
1910,Customer#001910,HOUSEHOLD,CANADA
1911,Customer#001911,FURNITURE,CANADA
1912,Customer#001912,AUTOMOBILE,AUSTRALIA
1913,Customer#001913,MACHINERY,UNITED STATES
1914,Customer#001914,AUTOMOBILE,CANADA
1915,Customer#001915,HOUSEHOLD,UNITED KINGDOM
1916,Customer#001916,HOUSEHOLD,CANADA
1917,Customer#001917,BUILDING,UNITED KINGDOM
1918,Customer#001918,MACHINERY,BRAZIL
1919,Customer#001919,BUILDING,FRANCE
1920,Customer#001920,MACHINERY,UNITED KINGDOM
1921,Customer#001921,HOUSEHOLD,FRANCE
1922,Customer#001922,HOUSEHOLD,BRAZIL
1923,Customer#001923,HOUSEHOLD,GERMANY
1924,Customer#001924,FURNITURE,UNITED STATES
1925,Customer#001925,BUILDING,GERMANY
1926,Customer#001926,FURNITURE,CANADA
1927,Customer#001927,HOUSEHOLD,GERMANY
1928,Customer#001928,BUILDING,CANADA
1929,Customer#001929,MACHINERY,FRANCE
1930,Customer#001930,MACHINERY,JAPAN
1931,Customer#001931,BUILDING,FRANCE
1932,Customer#001932,FURNITURE,AUSTRALIA
1933,Customer#001933,HOUSEHOLD,FRANCE
1934,Customer#001934,BUILDING,CANADA
1935,Customer#001935,HOUSEHOLD,CANADA
1936,Customer#001936,BUILDING,CANADA
1937,Customer#001937,HOUSEHOLD,BRAZIL
1938,Customer#001938,BUILDING,CANADA
1939,Customer#001939,BUILDING,UNITED KINGDOM
1940,Customer#001940,HOUSEHOLD,AUSTRALIA
1941,Customer#001941,BUILDING,UNITED STATES
1942,Customer#001942,BUILDING,JAPAN
1943,Customer#001943,FURNITURE,FRANCE
1944,Customer#001944,HOUSEHOLD,BRAZIL
1945,Customer#001945,MACHINERY,UNITED STATES
1946,Customer#001946,AUTOMOBILE,CANADA
1947,Customer#001947,MACHINERY,CANADA
1948,Customer#001948,MACHINERY,CANADA
1949,Customer#001949,BUILDING,UNITED KINGDOM
1950,Customer#001950,AUTOMOBILE,UNITED STATES
1951,Customer#001951,MACHINERY,BRAZIL
1952,Customer#001952,MACHINERY,BRAZIL
1953,Customer#001953,BUILDING,UNITED STATES
1954,Customer#001954,AUTOMOBILE,CANADA
1955,Customer#001955,AUTOMOBILE,AUSTRALIA
1956,Customer#001956,BUILDING,JAPAN
1957,Customer#001957,FURNITURE,FRANCE
1958,Customer#001958,AUTOMOBILE,UNITED KINGDOM
1959,Customer#001959,HOUSEHOLD,FRANCE
1960,Customer#001960,HOUSEHOLD,FRANCE
1961,Customer#001961,MACHINERY,UNITED KINGDOM
1962,Customer#001962,HOUSEHOLD,UNITED STATES
1963,Customer#001963,FURNITURE,UNITED KINGDOM
1964,Customer#001964,HOUSEHOLD,CANADA
1965,Customer#001965,FURNITURE,GERMANY
1966,Customer#001966,HOUSEHOLD,UNITED STATES
1967,Customer#001967,FURNITURE,UNITED STATES
1968,Customer#001968,FURNITURE,AUSTRALIA
1969,Customer#001969,FURNITURE,CANADA
1970,Customer#001970,FURNITURE,GERMANY
1971,Customer#001971,FURNITURE,GERMANY
1972,Customer#001972,AUTOMOBILE,UNITED KINGDOM
1973,Customer#001973,HOUSEHOLD,BRAZIL
1974,Customer#001974,FURNITURE,AUSTRALIA
1975,Customer#001975,HOUSEHOLD,FRANCE
1976,Customer#001976,MACHINERY,AUSTRALIA
1977,Customer#001977,MACHINERY,JAPAN
1978,Customer#001978,HOUSEHOLD,GERMANY
1979,Customer#001979,AUTOMOBILE,AUSTRALIA
1980,Customer#001980,FURNITURE,JAPAN
1981,Customer#001981,FURNITURE,BRAZIL
1982,Customer#001982,FURNITURE,FRANCE
1983,Customer#001983,AUTOMOBILE,FRANCE
1984,Customer#001984,FURNITURE,JAPAN
1985,Customer#001985,MACHINERY,GERMANY
1986,Customer#001986,AUTOMOBILE,BRAZIL
1987,Customer#001987,BUILDING,BRAZIL
1988,Customer#001988,FURNITURE,CANADA
1989,Customer#001989,FURNITURE,AUSTRALIA
1990,Customer#001990,FURNITURE,JAPAN
1991,Customer#001991,HOUSEHOLD,UNITED STATES
1992,Customer#001992,FURNITURE,UNITED KINGDOM
1993,Customer#001993,BUILDING,AUSTRALIA
1994,Customer#001994,AUTOMOBILE,UNITED STATES
1995,Customer#001995,BUILDING,FRANCE
1996,Customer#001996,MACHINERY,GERMANY
1997,Customer#001997,MACHINERY,JAPAN
1998,Customer#001998,AUTOMOBILE,UNITED STATES
1999,Customer#001999,MACHINERY,FRANCE
2000,Customer#002000,FURNITURE,UNITED STATES
2001,Customer#002001,MACHINERY,CANADA
2002,Customer#002002,BUILDING,FRANCE
2003,Customer#002003,FURNITURE,AUSTRALIA
2004,Customer#002004,AUTOMOBILE,JAPAN
2005,Customer#002005,BUILDING,AUSTRALIA
2006,Customer#002006,HOUSEHOLD,AUSTRALIA
2007,Customer#002007,MACHINERY,UNITED STATES
2008,Customer#002008,BUILDING,JAPAN
2009,Customer#002009,AUTOMOBILE,CANADA
2010,Customer#002010,AUTOMOBILE,BRAZIL
2011,Customer#002011,FURNITURE,FRANCE
2012,Customer#002012,AUTOMOBILE,JAPAN
2013,Customer#002013,HOUSEHOLD,GERMANY
2014,Customer#002014,BUILDING,GERMANY
2015,Customer#002015,AUTOMOBILE,UNITED KINGDOM
2016,Customer#002016,HOUSEHOLD,UNITED STATES
2017,Customer#002017,HOUSEHOLD,JAPAN
2018,Customer#002018,FURNITURE,JAPAN
2019,Customer#002019,AUTOMOBILE,GERMANY
2020,Customer#002020,FURNITURE,JAPAN
2021,Customer#002021,BUILDING,BRAZIL
2022,Customer#002022,HOUSEHOLD,GERMANY
2023,Customer#002023,BUILDING,GERMANY
2024,Customer#002024,MACHINERY,UNITED STATES
2025,Customer#002025,FURNITURE,JAPAN
2026,Customer#002026,HOUSEHOLD,BRAZIL
2027,Customer#002027,BUILDING,BRAZIL
2028,Customer#002028,FURNITURE,FRANCE
2029,Customer#002029,AUTOMOBILE,UNITED KINGDOM
2030,Customer#002030,FURNITURE,GERMANY
2031,Customer#002031,HOUSEHOLD,AUSTRALIA
2032,Customer#002032,BUILDING,BRAZIL
2033,Customer#002033,AUTOMOBILE,FRANCE
2034,Customer#002034,MACHINERY,BRAZIL
2035,Customer#002035,MACHINERY,JAPAN
2036,Customer#002036,AUTOMOBILE,CANADA
2037,Customer#002037,FURNITURE,UNITED STATES
2038,Customer#002038,BUILDING,BRAZIL
2039,Customer#002039,HOUSEHOLD,FRANCE
2040,Customer#002040,FURNITURE,FRANCE
2041,Customer#002041,BUILDING,BRAZIL
2042,Customer#002042,HOUSEHOLD,UNITED KINGDOM
2043,Customer#002043,HOUSEHOLD,JAPAN
2044,Customer#002044,FURNITURE,JAPAN
2045,Customer#002045,BUILDING,BRAZIL
2046,Customer#002046,FURNITURE,CANADA
2047,Customer#002047,HOUSEHOLD,UNITED STATES
2048,Customer#002048,MACHINERY,FRANCE
2049,Customer#002049,MACHINERY,UNITED KINGDOM
2050,Customer#002050,BUILDING,GERMANY
2051,Customer#002051,FURNITURE,UNITED STATES
2052,Customer#002052,BUILDING,FRANCE
2053,Customer#002053,AUTOMOBILE,AUSTRALIA
2054,Customer#002054,BUILDING,FRANCE
2055,Customer#002055,FURNITURE,AUSTRALIA
2056,Customer#002056,BUILDING,GERMANY
2057,Customer#002057,BUILDING,CANADA
2058,Customer#002058,MACHINERY,UNITED STATES
2059,Customer#002059,BUILDING,UNITED KINGDOM
2060,Customer#002060,BUILDING,GERMANY
2061,Customer#002061,MACHINERY,UNITED KINGDOM
2062,Customer#002062,FURNITURE,FRANCE
2063,Customer#002063,MACHINERY,AUSTRALIA
2064,Customer#002064,HOUSEHOLD,CANADA
2065,Customer#002065,HOUSEHOLD,AUSTRALIA
2066,Customer#002066,MACHINERY,UNITED STATES
2067,Customer#002067,HOUSEHOLD,UNITED KINGDOM
2068,Customer#002068,FURNITURE,UNITED STATES
2069,Customer#002069,FURNITURE,UNITED KINGDOM
2070,Customer#002070,FURNITURE,UNITED STATES
2071,Customer#002071,BUILDING,BRAZIL
2072,Customer#002072,FURNITURE,UNITED KINGDOM
2073,Customer#002073,MACHINERY,JAPAN
2074,Customer#002074,FURNITURE,UNITED KINGDOM
2075,Customer#002075,MACHINERY,CANADA
2076,Customer#002076,HOUSEHOLD,AUSTRALIA
2077,Customer#002077,BUILDING,CANADA
2078,Customer#002078,AUTOMOBILE,FRANCE
2079,Customer#002079,AUTOMOBILE,AUSTRALIA
2080,Customer#002080,FURNITURE,JAPAN
2081,Customer#002081,AUTOMOBILE,JAPAN
2082,Customer#002082,MACHINERY,UNITED STATES
2083,Customer#002083,FURNITURE,GERMANY
2084,Customer#002084,BUILDING,UNITED STATES
2085,Customer#002085,BUILDING,AUSTRALIA
2086,Customer#002086,FURNITURE,UNITED KINGDOM
2087,Customer#002087,MACHINERY,FRANCE
2088,Customer#002088,MACHINERY,FRANCE
2089,Customer#002089,HOUSEHOLD,GERMANY
2090,Customer#002090,AUTOMOBILE,GERMANY
2091,Customer#002091,AUTOMOBILE,JAPAN
2092,Customer#002092,AUTOMOBILE,UNITED KINGDOM
2093,Customer#002093,AUTOMOBILE,UNITED STATES
2094,Customer#002094,FURNITURE,CANADA
2095,Customer#002095,FURNITURE,UNITED KINGDOM
2096,Customer#002096,MACHINERY,UNITED KINGDOM
2097,Customer#002097,MACHINERY,UNITED KINGDOM
2098,Customer#002098,AUTOMOBILE,CANADA
2099,Customer#002099,MACHINERY,BRAZIL
2100,Customer#002100,AUTOMOBILE,FRANCE
2101,Customer#002101,BUILDING,JAPAN
2102,Customer#002102,FURNITURE,UNITED KINGDOM
2103,Customer#002103,AUTOMOBILE,BRAZIL
2104,Customer#002104,HOUSEHOLD,CANADA
2105,Customer#002105,MACHINERY,JAPAN
2106,Customer#002106,FURNITURE,GERMANY
2107,Customer#002107,FURNITURE,BRAZIL
2108,Customer#002108,MACHINERY,AUSTRALIA
2109,Customer#002109,AUTOMOBILE,UNITED STATES
2110,Customer#002110,MACHINERY,FRANCE
2111,Customer#002111,AUTOMOBILE,AUSTRALIA
2112,Customer#002112,MACHINERY,BRAZIL
2113,Customer#002113,AUTOMOBILE,BRAZIL
2114,Customer#002114,HOUSEHOLD,CANADA
2115,Customer#002115,HOUSEHOLD,BRAZIL
2116,Customer#002116,MACHINERY,CANADA
2117,Customer#002117,FURNITURE,UNITED KINGDOM
2118,Customer#002118,AUTOMOBILE,UNITED KINGDOM
2119,Customer#002119,MACHINERY,GERMANY
2120,Customer#002120,FURNITURE,FRANCE
2121,Customer#002121,MACHINERY,UNITED KINGDOM
2122,Customer#002122,BUILDING,UNITED STATES
2123,Customer#002123,FURNITURE,UNITED STATES
2124,Customer#002124,FURNITURE,AUSTRALIA
2125,Customer#002125,FURNITURE,FRANCE
2126,Customer#002126,BUILDING,JAPAN
2127,Customer#002127,FURNITURE,CANADA
2128,Customer#002128,AUTOMOBILE,BRAZIL
2129,Customer#002129,HOUSEHOLD,FRANCE
2130,Customer#002130,FURNITURE,JAPAN
2131,Customer#002131,AUTOMOBILE,CANADA
2132,Customer#002132,FURNITURE,UNITED KINGDOM
2133,Customer#002133,HOUSEHOLD,BRAZIL
2134,Customer#002134,FURNITURE,UNITED STATES
2135,Customer#002135,AUTOMOBILE,GERMANY
2136,Customer#002136,FURNITURE,GERMANY
2137,Customer#002137,HOUSEHOLD,GERMANY
2138,Customer#002138,AUTOMOBILE,GERMANY
2139,Customer#002139,HOUSEHOLD,BRAZIL
2140,Customer#002140,BUILDING,FRANCE
2141,Customer#002141,HOUSEHOLD,FRANCE
2142,Customer#002142,BUILDING,JAPAN
2143,Customer#002143,MACHINERY,FRANCE
2144,Customer#002144,BUILDING,FRANCE
2145,Customer#002145,FURNITURE,BRAZIL
2146,Customer#002146,HOUSEHOLD,CANADA
2147,Customer#002147,HOUSEHOLD,UNITED STATES
2148,Customer#002148,BUILDING,BRAZIL
2149,Customer#002149,BUILDING,JAPAN
2150,Customer#002150,MACHINERY,GERMANY
2151,Customer#002151,HOUSEHOLD,AUSTRALIA
2152,Customer#002152,MACHINERY,UNITED KINGDOM
2153,Customer#002153,FURNITURE,JAPAN
2154,Customer#002154,HOUSEHOLD,FRANCE
2155,Customer#002155,FURNITURE,AUSTRALIA
2156,Customer#002156,MACHINERY,BRAZIL
2157,Customer#002157,HOUSEHOLD,CANADA
2158,Customer#002158,FURNITURE,UNITED STATES
2159,Customer#002159,FURNITURE,GERMANY
2160,Customer#002160,HOUSEHOLD,GERMANY
2161,Customer#002161,AUTOMOBILE,UNITED KINGDOM
2162,Customer#002162,FURNITURE,JAPAN
2163,Customer#002163,AUTOMOBILE,GERMANY
2164,Customer#002164,AUTOMOBILE,GERMANY
2165,Customer#002165,MACHINERY,UNITED KINGDOM
2166,Customer#002166,AUTOMOBILE,AUSTRALIA
2167,Customer#002167,MACHINERY,UNITED KINGDOM
2168,Customer#002168,HOUSEHOLD,CANADA
2169,Customer#002169,HOUSEHOLD,FRANCE
2170,Customer#002170,FURNITURE,GERMANY
2171,Customer#002171,HOUSEHOLD,UNITED STATES
2172,Customer#002172,AUTOMOBILE,UNITED STATES
2173,Customer#002173,AUTOMOBILE,GERMANY
2174,Customer#002174,AUTOMOBILE,UNITED STATES
2175,Customer#002175,FURNITURE,GERMANY
2176,Customer#002176,BUILDING,GERMANY
2177,Customer#002177,MACHINERY,GERMANY
2178,Customer#002178,FURNITURE,AUSTRALIA
2179,Customer#002179,FURNITURE,UNITED STATES
2180,Customer#002180,MACHINERY,UNITED KINGDOM
2181,Customer#002181,AUTOMOBILE,CANADA
2182,Customer#002182,FURNITURE,CANADA
2183,Customer#002183,HOUSEHOLD,GERMANY
2184,Customer#002184,AUTOMOBILE,AUSTRALIA
2185,Customer#002185,FURNITURE,GERMANY
2186,Customer#002186,FURNITURE,GERMANY
2187,Customer#002187,FURNITURE,JAPAN
2188,Customer#002188,AUTOMOBILE,BRAZIL
2189,Customer#002189,HOUSEHOLD,UNITED KINGDOM
2190,Customer#002190,AUTOMOBILE,AUSTRALIA
2191,Customer#002191,HOUSEHOLD,GERMANY
2192,Customer#002192,BUILDING,UNITED STATES
2193,Customer#002193,AUTOMOBILE,AUSTRALIA
2194,Customer#002194,AUTOMOBILE,UNITED KINGDOM
2195,Customer#002195,AUTOMOBILE,CANADA
2196,Customer#002196,FURNITURE,UNITED STATES
2197,Customer#002197,FURNITURE,UNITED KINGDOM
2198,Customer#002198,BUILDING,CANADA
2199,Customer#002199,AUTOMOBILE,UNITED STATES
2200,Customer#002200,HOUSEHOLD,AUSTRALIA
2201,Customer#002201,MACHINERY,UNITED STATES
2202,Customer#002202,FURNITURE,AUSTRALIA
2203,Customer#002203,AUTOMOBILE,CANADA
2204,Customer#002204,HOUSEHOLD,BRAZIL
2205,Customer#002205,FURNITURE,UNITED KINGDOM
2206,Customer#002206,HOUSEHOLD,GERMANY
2207,Customer#002207,MACHINERY,CANADA
2208,Customer#002208,AUTOMOBILE,UNITED KINGDOM
2209,Customer#002209,MACHINERY,AUSTRALIA
2210,Customer#002210,MACHINERY,FRANCE
2211,Customer#002211,BUILDING,UNITED STATES
2212,Customer#002212,FURNITURE,UNITED KINGDOM
2213,Customer#002213,FURNITURE,UNITED STATES
2214,Customer#002214,HOUSEHOLD,FRANCE
2215,Customer#002215,MACHINERY,AUSTRALIA
2216,Customer#002216,MACHINERY,UNITED KINGDOM
2217,Customer#002217,AUTOMOBILE,AUSTRALIA
2218,Customer#002218,FURNITURE,JAPAN
2219,Customer#002219,MACHINERY,AUSTRALIA
2220,Customer#002220,FURNITURE,BRAZIL
2221,Customer#002221,FURNITURE,JAPAN
2222,Customer#002222,HOUSEHOLD,FRANCE
2223,Customer#002223,HOUSEHOLD,CANADA
2224,Customer#002224,AUTOMOBILE,BRAZIL
2225,Customer#002225,FURNITURE,CANADA
2226,Customer#002226,MACHINERY,JAPAN
2227,Customer#002227,FURNITURE,BRAZIL
2228,Customer#002228,HOUSEHOLD,GERMANY
2229,Customer#002229,BUILDING,FRANCE
2230,Customer#002230,HOUSEHOLD,GERMANY
2231,Customer#002231,BUILDING,FRANCE
2232,Customer#002232,FURNITURE,AUSTRALIA
2233,Customer#002233,MACHINERY,UNITED STATES
2234,Customer#002234,AUTOMOBILE,AUSTRALIA
2235,Customer#002235,BUILDING,UNITED KINGDOM
2236,Customer#002236,AUTOMOBILE,CANADA
2237,Customer#002237,FURNITURE,AUSTRALIA
2238,Customer#002238,BUILDING,UNITED KINGDOM
2239,Customer#002239,MACHINERY,FRANCE
2240,Customer#002240,MACHINERY,UNITED KINGDOM
2241,Customer#002241,FURNITURE,UNITED STATES
2242,Customer#002242,HOUSEHOLD,AUSTRALIA
2243,Customer#002243,FURNITURE,JAPAN
2244,Customer#002244,FURNITURE,UNITED STATES
2245,Customer#002245,AUTOMOBILE,CANADA
2246,Customer#002246,HOUSEHOLD,UNITED STATES
2247,Customer#002247,AUTOMOBILE,JAPAN
2248,Customer#002248,AUTOMOBILE,UNITED STATES
2249,Customer#002249,FURNITURE,FRANCE
2250,Customer#002250,FURNITURE,GERMANY
